X,Y,Name,FIRE_OF_NOTE_IND,FIRE_SIZE_HA,Field_1,Fire Number,GEOGRAPHIC,IGNITION DATE,INCIDENT_NAME,LATITUDE,LONGITUDE,RESPONSE_TYPE_DESC,YEAR
-120.617648363826,50.4794389577646,Haybrook Creek,0,0.1,Haybrook Creek,K22055,Haybrook Creek,2021-07-01 10:07:58 PM,Haybrook Creek,50.479433,-120.617633,Full,2021
-117.682897896942,50.7328733137948,Beaton Arm,0,0.02,Beaton Arm,N51396,Beaton Arm,2021-07-04 5:57:34 AM,BEATON ARM,50.732867,-117.682883,Full,2021
-122.429232696408,50.5622227466363,Wade Creek,0,0.41,Wade Creek,K71497,Wade Creek,2021-07-05 8:20:08 PM,WADE CREEK,50.562217,-122.429217,Full,2021
-121.743284575085,56.1196560281914,Farrell Creek Junction,0,8,Farrell Creek Junction,G80170,Farrell Creek Junction,2021-04-11 4:14:21 PM,,56.11965,-121.743267,Full,2021
-121.775681764664,51.1563388507783,Marble Range Park,0,0.009,Marble Range Park,C42884,Marble Range Park,2021-10-08 11:09:19 AM,,51.156333,-121.775666,Modified,2021
-120.668631991638,49.1000888813942,E of Manning Lodge 10km,0,0.009,E of Manning Lodge 10km,V11082,E of Manning Lodge 10km,2021-06-30 4:15:22 PM,,49.100083,-120.668617,Full,2021
-121.173932758495,51.4694059366123,5km N of Green Lake,0,4.5,5km N of Green Lake,C41091,5km N of Green Lake,2021-06-30 5:12:41 PM,,51.4694,-121.173917,Full,2021
-119.780798010765,49.7523890169683,McCall Creek,0,0.9,McCall Creek,K50925,McCall Creek,2021-06-26 10:56:00 AM,MCCALL CREEK,49.752383,-119.780783,Full,2021
-117.3145973618,49.0152232504905,Lomond Lake,0,0.5,Lomond Lake,N51595,Lomond Lake,2021-07-07 2:24:24 PM,LOMOND LAKE,49.015217,-117.314583,Full,2021
-126.20746628672,50.5871222900409,Hadley Bay,0,0.009,Hadley Bay,V80459,Hadley Bay,2021-05-05 5:48:52 PM,,50.587117,-126.20745,Monitor,2021
-122.804383999089,54.2446388335083,Pilot Mountain,0,0.5,Pilot Mountain,G12754,Pilot Mountain,2021-08-21 9:58:43 AM,Moldowan Piles,54.244633,-122.804367,Full,2021
-121.47998739395,52.9095228978899,Swift River,0,28,Swift River,C11552,Swift River,2021-07-05 1:10:13 PM,Swift River,52.909517,-121.479971,Full,2021
-127.262068321104,55.7299222607435,Shelagyote River,0,0.2,Shelagyote River,R42338,Shelagyote River,2021-08-03 8:32:23 AM,,55.729917,-127.26205,Monitor,2021
-121.211815496473,50.5800388921925,Coldstream Creek,0,0.009,Coldstream Creek,K21579,Coldstream Creek,2021-07-07 6:00:37 PM,,50.580033,-121.2118,Full,2021
-117.328497361626,49.0056892490213,Pendoreille Road,0,0.21,Pendoreille Road,N50574,Pendoreille Road,2021-05-22 2:00:00 PM,PENDOREILLE ROAD,49.005683,-117.328483,Full,2021
-116.55329733021,49.4614063639622,Haystack Mountain,0,0.02,Haystack Mountain,N71563,Haystack Mountain,2021-07-07 3:09:25 PM,HAYSTACK MOUNTAIN,49.4614,-116.553283,Full,2021
-120.860982279115,50.0332729073714,Kwinshatin Creek,0,0.009,Kwinshatin Creek,K60761,Kwinshatin Creek,2021-06-09 1:00:00 PM,KWINSHATIN CREEK,50.033267,-120.860967,Full,2021
-122.890848671453,50.2163726763531,Soo River FSR 1.5km,0,0.086,Soo River FSR 1.5km,V30612,Soo River FSR 1.5km,2021-05-23 4:00:00 PM,SOO RIVER FSR 1.5KM,50.216367,-122.890833,Full,2021
-119.694564878282,49.3168060033054,Park Hill,0,47,Park Hill,K50901,Park Hill,2021-06-24 3:30:25 PM,PARK HILL,49.3168,-119.69455,Full,2021
-115.715064378897,50.2717065098686,Dry Creek North,0,5,Dry Creek North,N21319,Dry Creek North,2021-07-02 5:03:52 PM,DRY CREEK NORTH,50.2717,-115.71505,Full,2021
-120.209282362558,50.7223390177414,S of Cold Crk,0,0.009,S of Cold Crk,K21270,S of Cold Crk,2021-07-02 6:45:30 AM,,50.722333,-120.209267,Full,2021
-124.480071969846,53.4250325907255,2 km E of 88km on Kluskus,0,0.5,2 km E of 88km on Kluskus,G42378,2 km E of 88km on Kluskus,2021-08-04 10:30:00 AM,,53.425027,-124.480055,Full,2021
-121.709632863578,51.5102228734451,2.7km S of Gustafsen Lake,0,0.1,2.7km S of Gustafsen Lake,C41621,2.7km S of Gustafsen Lake,2021-07-08 6:00:12 PM,,51.510217,-121.709617,Full,2021
-121.358515181496,49.3693888165499,Hwy 5 and Othello Rd,0,0.009,Hwy 5 and Othello Rd,V10903,Hwy 5 and Othello Rd,2021-06-24 4:45:00 PM,,49.369383,-121.3585,Monitor,2021
-120.288382843243,52.2311390787896,3 km W of CLW Lake,0,66.2,3 km W of CLW Lake,K21997,3 km W of CLW Lake,2021-07-10 5:38:10 PM,3KM WEST OF CLEAR...,52.231133,-120.288367,Monitor,2021
-118.341781553682,49.0130891375259,Boothman Creek,0,1.8,Boothman Creek,N62234,Boothman Creek,2021-07-28 3:19:46 PM,BOOTHMAN CREEK,49.013083,-118.341767,Full,2021
-120.814632809784,51.835722996694,Between Canim Lake and Howard Lake,0,0.009,Between Canim Lake and Howard Lake,C41929,Between Canim Lake and Howard Lake,2021-07-14 3:35:45 PM,,51.835717,-120.814617,Full,2021
-120.123515851969,52.3506731043802,South of Azure Lake,0,60.6,South of Azure Lake,K22416,South of Azure Lake,2021-07-31 5:48:21 PM,Azure Lake,52.350667,-120.1235,Monitor,2021
-125.065382139853,50.2838715290616,North Rendezvous Island,0,0.1,North Rendezvous Island,V50207,North Rendezvous Island,2021-04-14 4:37:49 PM,,50.283866,-125.065366,Full,2021
-115.857964444812,50.4046735017605,Madias Creek,0,0.009,Madias Creek,N21289,Madias Creek,2021-07-02 1:38:41 PM,Madias Creek,50.404667,-115.85795,Full,2021
-115.935314271548,49.7068394476871,Houle Creek,0,0.009,Houle Creek,N10482,Houle Creek,2021-05-10 12:30:09 PM,Dale's Find.,49.706833,-115.9353,Full,2021
-123.632049367787,52.0836056572291,Bayliff Rd,0,9.8,Bayliff Rd,C52594,Bayliff Rd,2021-08-13 3:41:51 PM,,52.0836,-123.632033,Full,2021
-118.109981681418,49.6662392024842,Van Houten Creek,0,500,Van Houten Creek,N51317,Van Houten Creek,2021-07-02 9:59:11 AM,VAN HOUTEN CREEK,49.666233,-118.109967,Modified,2021
-122.253965317326,49.3189727108796,Lost Creek FSR,0,0.009,Lost Creek FSR,V11429,Lost Creek FSR,2021-07-04 4:36:03 PM,Lost Creek,49.318967,-122.25395,Full,2021
-120.880515733559,51.5584559767505,1km NW of Lonely Lake,0,0.09,1km NW of Lonely Lake,C41106,1km NW of Lonely Lake,2021-06-30 6:55:05 PM,,51.55845,-120.8805,Full,2021
-120.389265332755,50.50953898627,2km W of Menanteau Lake,0,0.003,2km W of Menanteau Lake,K21567,2km W of Menanteau Lake,2021-07-06 10:07:38 PM,Menantaneau Lake,50.509533,-120.38925,Full,2021
-121.91646524012,49.2393387458556,Mount Woodside,0,0.13,Mount Woodside,V10210,Mount Woodside,2021-04-14 5:00:00 PM,,49.239333,-121.91645,Full,2021
-124.481000408283,54.5753226199348,Binche,0,2,Binche,G50398,Binche,2021-04-22 4:00:00 PM,G50398,54.575317,-124.480983,Monitor,2021
-121.959532651156,50.6719728075232,Marriage Mountain,0,0.8,Marriage Mountain,K70448,Marriage Mountain,2021-05-03 4:00:00 PM,MARRIAGE MOUNTAIN,50.671967,-121.959517,Full,2021
-115.033796917472,49.0274394997494,Phillips Creek S,0,0.1,Phillips Creek S,N11860,Phillips Creek S,2021-07-13 3:13:41 AM,PHILLIPS CREEK S,49.027433,-115.033783,Full,2021
-123.574548382705,48.7744225338418,Samsun Narrows,0,0.6,Samsun Narrows,V60484,Samsun Narrows,2021-05-10 1:12:00 PM,Samsun Narrows,48.774417,-123.574533,Full,2021
-124.949700307005,54.1225055462119,Fraser lake,0,2,Fraser lake,G42408,Fraser lake,2021-08-04 3:46:45 PM,,54.1225,-124.949683,Full,2021
-120.373282357052,50.6063389926125,3.5 km Goose Lake Rd,0,0.17,3.5 km Goose Lake Rd,K21904,3.5 km Goose Lake Rd,2021-07-14 3:56:08 AM,3.5KM ON GOOSE LA...,50.606333,-120.373267,Full,2021
-116.505264745183,51.0107894659589,Toledo Road,0,0.009,Toledo Road,N20755,Toledo Road,2021-06-06 7:00:00 PM,TOLEDO ROAD,51.010783,-116.50525,Full,2021
-120.232998440213,50.971806027339,W Sullivan Range,0,0.3,W Sullivan Range,K21926,W Sullivan Range,2021-07-14 5:00:13 PM,Sullivan Range,50.9718,-120.232983,Full,2021
-125.526298719457,48.9374723147427,Hit-Tat-Soo Road,0,0.009,Hit-Tat-Soo Road,V70246,Hit-Tat-Soo Road,2021-04-16 2:12:00 PM,,48.937467,-125.526283,Full,2021
-118.981682005753,50.2571561369151,Cedar Ridge,0,0.009,Cedar Ridge,K42735,Cedar Ridge,2021-08-26 5:20:00 PM,,50.25715,-118.981667,Full,2021
-120.348332273024,50.3275389818385,Peter Hope Lake,0,0.1,Peter Hope Lake,K61288,Peter Hope Lake,2021-07-02 1:02:43 AM,,50.327533,-120.348317,Full,2021
-115.462964125032,49.5057064870242,Little Bull Creek,0,0.3,Little Bull Creek,N12559,Little Bull Creek,2021-08-11 5:30:00 PM,Bull River Hay Fire,49.5057,-115.46295,Full,2021
-127.378634700085,54.3463052247105,Mcbride Lake/ Nanika FSR,0,0.01,Mcbride Lake/ Nanika FSR,R21410,Mcbride Lake/ Nanika FSR,2021-07-04 3:00:00 PM,R21410,54.3463,-127.378617,Full,2021
-119.940565334946,50.7925390529939,E of Hyas Lake,0,0.009,E of Hyas Lake,K21385,E of Hyas Lake,2021-07-02 1:31:29 AM,East of Hyas Lake,50.792533,-119.94055,Full,2021
-121.024732348922,50.1827058948086,Petit Creek,0,0.009,Petit Creek,K60181,Petit Creek,2021-04-13 11:31:06 AM,,50.1827,-121.024717,Full,2021
-123.726067020468,53.8894227024046,Lindgrin Road,0,0.009,Lindgrin Road,G41549,Lindgrin Road,2021-07-07 9:40:23 AM,,53.889417,-123.72605,Full,2021
-121.085382805033,51.6685229563029,NE of Fiset Lake,0,0.009,NE of Fiset Lake,C41304,NE of Fiset Lake,2021-07-02 4:28:51 PM,,51.668517,-121.085367,Full,2021
-117.310647363628,49.0252892518507,Salmo River,0,0.1,Salmo River,N51729,Salmo River,2021-07-07 2:20:22 PM,SALMO RIVER,49.025283,-117.310633,Full,2021
-125.981799841453,52.4082053693623,Mosher Creek,0,0.1,Mosher Creek,VA2044,Mosher Creek,2021-07-18,Mosher Creek,52.4082,-125.981783,Full,2021
-119.659565512261,51.5511891236216,Chuck Creek,0,2,Chuck Creek,K21247,Chuck Creek,2021-07-01 11:28:09 PM,Chuck Creek,51.551183,-119.65955,Full,2021
-120.936535993769,59.4453892761184,Sahdoanah Creek East,0,12,Sahdoanah Creek East,G92305,Sahdoanah Creek East,2021-08-01 3:01:00 PM,,59.445383,-120.936517,Modified,2021
-121.566998460189,50.2469888343054,Lytton Airstrip,0,0.74,Lytton Airstrip,K70411,Lytton Airstrip,2021-04-24 2:22:54 PM,Lytton Airstrip,50.246983,-121.566983,Full,2021
-119.504797886094,49.4733230336134,Steward Creek Road,0,0.009,Steward Creek Road,K52887,Steward Creek Road,2021-10-09 12:25:00 PM,Steward Creek Rd,49.473317,-119.504783,Full,2021
-119.766998003126,49.7311060176886,Log Chute,0,0.9,Log Chute,K50974,Log Chute,2021-06-28 9:15:05 AM,,49.7311,-119.766983,Full,2021
-116.510297414296,49.8158063916518,Armour Creek -MR,0,312,Armour Creek -MR,N12156,Armour Creek -MR,2021-07-22 12:00:00 PM,ARMOUR CREEK -MR,49.8158,-116.510283,Monitor,2021
-117.452397436924,49.2053732477111,Beavervale Road,0,0.009,Beavervale Road,N52225,Beavervale Road,2021-07-28 8:08:18 AM,BEAVERVALE ROAD,49.205367,-117.452383,Full,2021
-125.828132212671,50.5219213338407,Jackson Bay,0,0.009,Jackson Bay,V82931,Jackson Bay,2022-02-17 11:33:49 AM,,50.521916,-125.828116,,2021
-124.339065498927,48.7692554462034,Gordon River Mainline 18km,0,0.009,Gordon River Mainline 18km,V62829,Gordon River Mainline 18km,2021-09-13 8:22:37 PM,,48.76925,-124.33905,Full,2021
-128.816034311509,54.9344211459866,Big Cedar,0,0.009,Big Cedar,R51493,Big Cedar,2021-07-05 4:00:00 PM,Big Cedar,54.934416,-128.816016,Full,2021
-121.659837895112,51.8255470029413,Helena Lake,0,0.009,Helena Lake,C42567,Helena Lake,2021-08-11 5:28:42 PM,ABANDONED CAMPFIRE,51.825541,-121.659822,Full,2021
-119.089998191482,50.8325391553065,Blackwood Creek,0,0.2,Blackwood Creek,K41049,Blackwood Creek,2021-06-30 5:51:22 AM,Blackwood Creek,50.832533,-119.089983,Full,2021
-121.849082645539,50.7187388224457,S of Fountain Valley,0,4.9,S of Fountain Valley,K70228,S of Fountain Valley,2021-04-15 3:40:00 PM,S OF FOUNTAIN VALLEY,50.718733,-121.849067,Full,2021
-120.63691744089,56.2862561822899,Cecil Lake Road,0,0.3,Cecil Lake Road,G80571,Cecil Lake Road,2021-05-22 12:00:00 PM,Powerline fire,56.28625,-120.6369,Full,2021
-124.265099715649,52.8070386007136,4km SE of Baezaeko River,0,0.9,4km SE of Baezaeko River,C11623,4km SE of Baezaeko River,2021-07-07 3:00:00 PM,,52.807033,-124.265083,Full,2021
-118.682015178672,51.0503392143982,East Perry,0,0.1,East Perry,K41678,East Perry,2021-07-08 1:44:30 PM,East Perry,51.050333,-118.682,Full,2021
-121.873348293535,49.4643887619192,T'Sailes FSR 21km,0,0.009,T'Sailes FSR 21km,V10584,T'Sailes FSR 21km,2021-05-22 9:00:00 PM,,49.464383,-121.873333,Full,2021
-118.130064982578,50.7355392619894,South Cranberry Creek,0,103,South Cranberry Creek,N42210,South Cranberry Creek,2021-07-04 5:05:03 AM,S CRANBERRY CREEK,50.735533,-118.13005,Modified,2021
-118.485047682014,49.4057891449733,Burns Cr FSR,0,1.5,Burns Cr FSR,N61927,Burns Cr FSR,2021-07-08 8:42:00 PM,BURNS CR FSR,49.405783,-118.485033,Full,2021
-120.246681937652,49.1689729329055,Cool Creek FSR,0,400,Cool Creek FSR,K51845,Cool Creek FSR,2021-07-08 5:16:33 PM,Cool Creek Fire,49.168967,-120.246667,Modified,2021
-118.262032150608,51.2201232725814,Frisby Ridge #2,0,0.009,Frisby Ridge #2,N42075,Frisby Ridge #2,2021-07-19 10:05:58 PM,FRISBY RIDGE #2,51.220117,-118.262017,Full,2021
-120.337815375866,50.6889230010436,Kootenay Way,0,0.79,Kootenay Way,K20101,Kootenay Way,2021-04-04 11:32:09 AM,Kootenay Way,50.688917,-120.3378,Full,2021
-118.456447848415,50.0421561851709,Shiell Lake,0,0.009,Shiell Lake,K41348,Shiell Lake,2021-07-02 11:30:12 AM,Shiell Lake,50.04215,-118.456433,Full,2021
-118.29421541098,52.0490233127288,Warsaw Mountain,0,1,Warsaw Mountain,N41908,Warsaw Mountain,2021-07-13 3:52:49 PM,WARSAW MOUNTAIN,52.049017,-118.2942,Full,2021
-121.178232785893,51.5558889397595,1km NW of Irish Lake,0,6.5,1km NW of Irish Lake,C41088,1km NW of Irish Lake,2021-06-30 5:00:32 PM,,51.555883,-121.178217,Full,2021
-121.794049211327,52.5385389046971,2.2km W of Jacobie Lake,0,0.2,2.2km W of Jacobie Lake,C32069,2.2km W of Jacobie Lake,2021-07-19 10:43:12 PM,,52.538533,-121.794033,Full,2021
-126.028282981151,49.6305882805574,Matchlee Bay,0,12,Matchlee Bay,V80323,Matchlee Bay,2021-04-19 1:00:32 PM,,49.630583,-126.028267,Full,2021
-120.835733139198,52.822456036042,Mitchell River,0,0.09,Mitchell River,C32130,Mitchell River,2021-07-21 5:09:37 PM,Mitchell River,52.82245,-120.835717,Full,2021
-121.787015313958,49.5900057780024,Talc Creek,0,0.1,Talc Creek,V12282,Talc Creek,2021-07-31 6:28:56 AM,,49.59,-121.787,Full,2021
-117.238547493613,49.578756294883,Duhamel Creek,0,0.07,Duhamel Creek,N70303,Duhamel Creek,2021-04-18 6:00:00 PM,DUHAMEL CREEK POW...,49.57875,-117.238533,Full,2021
-118.498947630596,49.1953731310302,Rock Candy Creek,0,0.3,Rock Candy Creek,N61666,Rock Candy Creek,2021-07-08 7:50:13 PM,ROCK CANDY CREEK,49.195367,-118.498933,Full,2021
-116.702431218204,49.1514563270524,Summit Creek,0,0.06,Summit Creek,N72549,Summit Creek,2021-08-04 6:24:26 AM,Summit Creek,49.15145,-116.702417,Full,2021
-115.58783105229,49.1244734464338,Ranger Lake,0,0.009,Ranger Lake,N11873,Ranger Lake,2021-07-13 11:37:33 AM,RANGER LAKE,49.124467,-115.587817,Full,2021
-120.666815384969,50.5235889540137,Paska Lake,0,0.009,Paska Lake,K21346,Paska Lake,2021-07-01 10:17:45 PM,Paska Lake,50.523583,-120.6668,Full,2021
-120.867015311607,50.1434219115032,Stumbles Creek,0,0.009,Stumbles Creek,K62051,Stumbles Creek,2021-07-18 11:15:45 AM,,50.143416,-120.867,Full,2021
-118.711948181643,51.0385232100645,Bews Creek,0,420,Bews Creek,K41656,Bews Creek,2021-07-09 2:15:46 AM,BEWS CREEK,51.038517,-118.711933,Modified,2021
-119.910365073124,49.89530600965,McDonald Creek,0,0.009,McDonald Creek,K51011,McDonald Creek,2021-05-25 3:27:26 PM,,49.8953,-119.91035,Full,2021
-123.996882535475,49.1054554997983,Ridge Runner Trails,0,0.009,Ridge Runner Trails,V70401,Ridge Runner Trails,2021-04-23 4:34:05 PM,NANAIMO LAKES,49.10545,-123.996867,Full,2021
-119.610548278623,50.8056230923316,Skimikin Road,0,1.4,Skimikin Road,K40590,Skimikin Road,2021-05-23 12:11:19 PM,SKIMIKIN ROAD,50.805617,-119.610533,Full,2021
-122.769184268177,54.946172858166,Hodda Lake,0,0.4,Hodda Lake,G11569,Hodda Lake,2021-07-06 2:41:57 PM,G11569,54.946167,-122.769167,Full,2021
-128.396017842342,54.193022024873,Bolton Creek,0,0.009,Bolton Creek,R51503,Bolton Creek,2021-07-05 5:30:00 PM,,54.193017,-128.396,Monitor,2021
-121.903524852838,51.7219108588604,0.7km E of Hannan Lake,0,1.32,0.7km E of Hannan Lake,C21747,0.7km E of Hannan Lake,2021-07-10 3:00:05 PM,,51.721905,-121.903509,Full,2021
-116.113731295016,49.6598394251859,Bootleg,0,0.36,Bootleg,N11215,Bootleg,2021-07-01 10:50:53 AM,BOOTLEG,49.659833,-116.113717,Full,2021
-119.186348751583,52.3907892805672,Chapple creek,0,0.009,Chapple creek,G32635,Chapple creek,2021-08-15 11:16:27 PM,Chapple creek,52.390783,-119.186333,Full,2021
-125.008517462632,54.4973055477515,Yekoochie,0,310.8,Yekoochie,G51748,Yekoochie,2021-07-10 3:00:46 PM,Camsell Lake fire,54.4973,-125.0085,Full,2021
-120.179915349876,50.6960060193869,Mt. Harper,0,0.8,Mt. Harper,K21529,Mt. Harper,2021-07-06 2:19:20 PM,,50.696,-120.1799,Full,2021
-119.143232171141,50.7279231431913,Violet Creek,0,0.04,Violet Creek,K41969,Violet Creek,2021-07-07 2:50:40 PM,Violet Creek,50.727917,-119.143217,Full,2021
-117.732281487207,49.194656215797,Sullivan Creek,0,5.3,Sullivan Creek,N50673,Sullivan Creek,2021-05-29 3:26:05 PM,Sullivan Creek,49.19465,-117.732267,Full,2021
-125.085737794247,49.4482273855909,Elsie Lake #2,0,0.009,Elsie Lake #2,V71831,Elsie Lake #2,2021-07-12 8:20:00 AM,,49.448222,-125.085722,Full,2021
-118.245881557524,49.0953891529144,Stewart Creek,0,0.003,Stewart Creek,N60646,Stewart Creek,2021-05-25 12:27:47 PM,STEWART CREEK,49.095383,-118.245867,Full,2021
-122.395816279086,52.4320888250959,W of Edmunds Rd,0,0.3,W of Edmunds Rd,C20304,W of Edmunds Rd,2021-04-18 7:20:00 PM,,52.432083,-122.3958,Full,2021
-120.848786293516,59.9025732364624,West of Midwinter Creek,0,56.3,West of Midwinter Creek,G92327,West of Midwinter Creek,2021-08-01 6:49:52 PM,MIDWINTER CREEKV,59.902567,-120.848767,Monitor,2021
-122.082749117646,52.1025058513788,Williams Lake,0,0.01,Williams Lake,C22900,Williams Lake,2021-10-18 9:30:42 AM,,52.1025,-122.082733,Full,2021
-122.016983068949,51.9890558550204,Chimney Creek,0,0.009,Chimney Creek,C22695,Chimney Creek,2021-08-21 8:00:37 PM,,51.98905,-122.016967,Full,2021
-124.063967081876,53.9067556584756,South End of Lakes Road,0,2.01,South End of Lakes Road,G42953,South End of Lakes Road,2022-03-29 2:00:28 PM,,53.90675,-124.06395,Full,2021
-120.479782061419,49.4837389226575,Iron Mtn FSR,0,0.009,Iron Mtn FSR,K61616,Iron Mtn FSR,2021-07-08 4:36:05 PM,,49.483733,-120.479767,Full,2021
-120.500732148467,49.7904229368921,Missezula Lake North,0,0.2,Missezula Lake North,K62033,Missezula Lake North,2021-07-18 12:04:44 PM,Missezula Lake,49.790417,-120.500717,Full,2021
-120.420882552329,51.2322060168328,53 km Jamieson FSR / Mason Lake,0,0.01,53 km Jamieson FSR / Mason Lake,K22144,53 km Jamieson FSR / Mason Lake,2021-07-23 8:28:38 AM,53 KM JAMIESON FSR,51.2322,-120.420867,Full,2021
-115.053480179584,49.6146565388188,Hartley Lake,0,0.2,Hartley Lake,N12133,Hartley Lake,2021-07-18 5:00:24 PM,HARTLEY LAKE,49.61465,-115.053466,Full,2021
-117.659131745679,50.2115562863957,Harlow Creek,0,0.009,Harlow Creek,N52749,Harlow Creek,2021-08-30 4:01:16 PM,HARLOW CREEK,50.21155,-117.659117,Full,2021
-119.164148737195,52.5425892310392,Alan Creek,0,0.009,Alan Creek,G31832,Alan Creek,2021-07-08 5:40:02 PM,,52.542583,-119.164133,Modified,2021
-119.405339311844,51.4094122569399,Michael Creek,0,219,Michael Creek,K21478,Michael Creek,2021-07-01 9:05:15 PM,Michael Creek,51.409406,-119.405324,Full,2021
-115.748231398407,50.3193395088644,E side of Fairmont Mtn,0,0.015,E side of Fairmont Mtn,N21376,E side of Fairmont Mtn,2021-07-03 3:48:17 PM,E FAIRMONT MTN,50.319333,-115.748217,Full,2021
-119.048731762598,49.3156390762888,Chenier Creek,0,0.09,Chenier Creek,N60647,Chenier Creek,2021-05-25 11:19:31 AM,Chenier Creek,49.315633,-119.048717,Full,2021
-123.189066280123,52.0356727116749,Anahim Flat,0,1.1,Anahim Flat,C50413,Anahim Flat,2021-04-24 2:33:24 PM,,52.035667,-123.18905,Monitor,2021
-120.174232442599,51.0164230362738,4km SW of Badger Lk,0,0.009,4km SW of Badger Lk,K21536,4km SW of Badger Lk,2021-07-05 5:03:03 PM,Coyote Lake,51.016417,-120.174217,Full,2021
-124.583749851272,53.0490725668336,Kluskus Lake,0,10.5,Kluskus Lake,C11189,Kluskus Lake,2021-07-01 1:00:49 PM,,53.049067,-124.583733,Full,2021
-124.537015565396,48.9090884292544,East Nitinat River,0,0.009,East Nitinat River,V60704,East Nitinat River,2021-06-02 12:42:35 AM,East Nitinat River,48.909083,-124.537,Full,2021
-122.89817257334,52.7248996625289,9km NW of Tzenzacut Lake,0,0.18,9km NW of Tzenzacut Lake,C12217,9km NW of Tzenzacut Lake,2021-07-26 3:09:20 PM,R Road Fire,52.724894,-122.898156,Full,2021
-121.22553230684,49.9112228584629,Spius Creek,0,244,Spius Creek,K62058,Spius Creek,2021-07-19 2:28:37 PM,SPIUS CREEK,49.911217,-121.225517,Modified,2021
-125.414810385631,54.1393424850195,Burns Lake,0,0.009,Burns Lake,R10782,Burns Lake,2021-06-13 7:50:00 PM,,54.139337,-125.414793,Full,2021
-119.674682366517,51.0612060979992,S of Squaam Bay,0,0.03,S of Squaam Bay,K21572,S of Squaam Bay,2021-07-07 10:30:34 AM,,51.0612,-119.674667,Full,2021
-118.572182028647,50.6033392028517,Tsuius Creek,0,623,Tsuius Creek,K41384,Tsuius Creek,2021-07-03 8:55:00 AM,Tsuius Creek,50.603333,-118.572167,Modified,2021
-118.329398419185,52.0520393081151,Yellow Bay,0,0.08,Yellow Bay,N42292,Yellow Bay,2021-07-22 9:18:44 AM,YELLOW BAY,52.052033,-118.329383,Full,2021
-124.498432646053,49.2304554465704,Rowbotham Lake,0,0.01,Rowbotham Lake,V72927,Rowbotham Lake,2022-02-06 10:03:19 AM,Rowbotham Lake,49.23045,-124.498417,Full,2021
-119.661149019122,53.102256194114,Horsey Creek,0,0.009,Horsey Creek,G32025,Horsey Creek,2021-07-17 8:44:39 PM,G32025,53.10225,-119.661133,Full,2021
-122.244099168759,52.1743388339562,1.5km NW end of Rottacker Rd,0,0.3,1.5km NW end of Rottacker Rd,C21838,1.5km NW end of Rottacker Rd,2021-07-12 1:00:23 PM,,52.174333,-122.244083,Full,2021
-115.68316437508,50.2807565136568,Kootenay River,0,0.05,Kootenay River,N20513,Kootenay River,2021-05-14 8:25:02 AM,KOOTENAY RIVER,50.28075,-115.68315,Full,2021
-116.808081614657,50.337106390525,B-Flat Peak-MR,0,956,B-Flat Peak-MR,N72278,B-Flat Peak-MR,2021-07-11 7:27:57 AM,B-FLAT PEAK-MR,50.3371,-116.808067,Modified,2021
-120.150715401149,50.8899230328549,4.4 KM Knouff Lake Rd,0,0.01,4.4 KM Knouff Lake Rd,K20473,4.4 KM Knouff Lake Rd,2021-05-05 2:03:31 PM,4.4KM ON KNOUFF L...,50.889917,-120.1507,Full,2021
-119.722182602099,51.8023061284329,West Raft FSR,0,5.2,West Raft FSR,K22328,West Raft FSR,2021-07-16 10:54:51 PM,West Raft River,51.8023,-119.722167,Full,2021
-117.785847614542,49.642639237592,Cougar Creek FSR,0,0.4,Cougar Creek FSR,N51468,Cougar Creek FSR,2021-07-03 8:48:51 PM,COUGAR CREEK FSR,49.642633,-117.785833,Full,2021
-120.88371531552,50.1493059102325,Candy Mountain,0,0.009,Candy Mountain,K60916,Candy Mountain,2021-06-25 6:00:00 PM,,50.1493,-120.8837,Full,2021
-124.75504919747,50.9962554815347,Teaquahan River - MONITOR ONLY,0,12,Teaquahan River - MONITOR ONLY,V52645,Teaquahan River - MONITOR ONLY,2021-08-17 9:37:46 AM,,50.99625,-124.755033,Monitor,2021
-116.361831678774,50.876439474249,Bugaboo Creek,0,8.5,Bugaboo Creek,N20370,Bugaboo Creek,2021-04-21 7:29:30 PM,Bugaboo Creek,50.876433,-116.361817,Full,2021
-120.887815738878,51.5688059764646,S Judson Rd,0,0.3,S Judson Rd,C41104,S Judson Rd,2021-06-30 6:45:50 PM,,51.5688,-120.8878,Full,2021
-121.036016539911,53.8532390498625,Torpy River,0,0.2,Torpy River,G11751,Torpy River,2021-07-08 7:00:00 PM,,53.853233,-121.036,Modified,2021
-120.877299093844,52.6683060241259,N Arm of Quesnel Lake,0,0.2,N Arm of Quesnel Lake,C31883,N Arm of Quesnel Lake,2021-07-11 3:01:36 PM,,52.6683,-120.877283,Full,2021
-117.68118172954,50.1407892795554,West of Summit Lake,0,0.009,West of Summit Lake,N51390,West of Summit Lake,2021-06-29 2:53:57 PM,Summit Lake,50.140783,-117.681167,Full,2021
-120.515748233194,50.0834229498226,Quilchena Creek,0,839,Quilchena Creek,K60064,Quilchena Creek,2021-04-04 5:03:25 PM,Quilchena Creek,50.083417,-120.515733,Full,2021
-124.670952011562,58.0565556569064,20 miles S Tuchodi Lake,0,5.8,20 miles S Tuchodi Lake,G92757,20 miles S Tuchodi Lake,2021-09-02 10:00:00 AM,,58.05655,-124.670933,Monitor,2021
