X,Y,Name,WILDFIRE_YEAR,INCIDENT_NUMBER_LABEL,IGNITION_DATE,FIRE_SIZE_HA,GEOGRAPHIC_DESCRIPTION,LATITUDE,LONGITUDE
-121.883033,52.111083,C20682,2019,C20682,2019/06/19 15:30:00,0.009,Pigeon Rd.,52.11108333,-121.88303333
-122.4894,53.02595,C10049,2019,C10049,2019/04/12 17:49:01,0.8,Drummond Rd,53.02595,-122.4894
-121.551167,50.105,K70016,2019,K70016,2019/04/02 15:00:00,0.4,Nekliptum Creek,50.105,-121.55116667
-122.32485,50.811067,K71327,2019,K71327,2019/08/09 16:00:00,1.1,Sebring Creek,50.81106667,-122.32485
-116.849167,49.749117,N71065,2019,N71065,2019/07/23 14:01:48,0.009,South of Riondel,49.74911667,-116.84916667
-125.543883,49.918617,V81550,2019,V81550,2019/08/28 12:00:00,0.04,Quinsam River,49.91861667,-125.54388333
-116.560283,49.204867,N70565,2019,N70565,2019/06/13 19:40:14,0.01,Duck Creek,49.20486667,-116.56028333
-119.527017,49.936683,K50097,2019,K50097,2019/04/21 11:11:24,0.009,3 km Bear Main FSR,49.93668333,-119.52701667
-122.19905,58.8678,G90649,2019,G90649,2019/06/17 18:37:42,0.3,Utahn Cr mouth,58.8678,-122.19905
-126.459833,53.93,R20441,2019,R20441,2019/06/01 12:15:52,0.009,Ootsa Nadina Rd,53.93,-126.45983333
-119.6661,49.807717,K51440,2019,K51440,2019/08/17 14:04:14,0.6,Mount Drought,49.80771667,-119.6661
-121.4912,49.96525,V10123,2019,V10123,2019/04/26 14:09:08,2.3,W. of Kahmoose Rd.,49.96525,-121.4912
-124.764817,48.81345,V70206,2019,V70206,2019/05/09 15:00:00,15.4,East Klanawa,48.81345,-124.76481667
-115.361517,49.35635,N11484,2019,N11484,2019/08/20 13:15:00,0.2,Colvalli Rd,49.35635,-115.36151667
-123.108317,53.757283,G10115,2019,G10115,2019/04/25 14:04:00,0.1,Mcbride Timber Rd S,53.75728333,-123.10831667
-114.9226,50.40955,N11006,2019,N11006,2019/07/20 11:37:46,0.015,146km Elk River FSR,50.40955,-114.9226
-120.874199,50.759651,K20194,2019,K20194,2019/05/08 00:00:00,2.28,Savona Cemetary Rd,50.7596512,-120.8741989
-127.3834,50.71215,V91357,2019,V91357,2019/08/10 00:00:00,0.009,Deer Island,50.71215,-127.3834
-120.60885,49.988767,K60378,2019,K60378,2019/05/27 17:30:00,0.009,Raspberry Road,49.98876667,-120.60885
-115.238683,49.141033,N10588,2019,N10588,2019/06/13 15:50:09,4,Dorr Cutoff,49.14103333,-115.23868333
-118.946,50.196867,K40957,2019,K40957,2019/07/14 13:30:00,0.009,3 km Nicklen Rd,50.1968667,-118.946
-119.375433,50.450117,K41293,2019,K41293,2019/08/06 16:20:29,0.009,Salmon River bench,50.4501167,-119.3754333
-115.361783,49.020183,N10484,2019,N10484,2019/06/04 14:00:08,50,Linklater Creek,49.0201833,-115.3617833
-119.324383,49.9935,K41430,2019,K41430,2019/08/16 16:28:02,0.009,5 km Postill Lake Road,49.9935,-119.32438333
-121.671783,51.578317,C40522,2019,C40522,2019/06/08 18:12:00,0.3,Gustafsen Lake FSR,51.57831667,-121.67178333
-119.697717,49.430183,K51061,2019,K51061,2019/07/23 12:00:00,0.009,Aenaes lake,49.43018333,-119.69771667
-122.39295,50.88335,K71759,2019,K71759,2019/09/09 16:00:00,0.009,Texas Creek,50.88335,-122.39295
-124.794251,54.043217,G40226,2019,G40226,2019/05/11 12:00:09,236,west side of FRASER LAKE moutain,54.0432167,-124.7942505
-116.9018,51.317133,N41186,2019,N41186,2019/08/01 22:00:00,0.009,Dart Creek,51.31713333,-116.9018
-132.939333,59.223833,R90784,2019,R90784,2019/06/29 15:31:00,0.2,Ruth Lake,59.22383333,-132.93933333
-123.625583,48.9267,V61383,2019,V61383,2019/08/11 20:03:14,0.009,Tent Island,48.9267,-123.62558333
-116.27825,49.1767,N70568,2019,N70568,2019/06/13 18:35:36,0.009,Kid Creek,49.1767,-116.27825
-121.939167,55.612533,G70018,2019,G70018,2019/04/02 20:45:45,0.2,S of Ganson Rd,55.61253333,-121.93916667
-125.653883,50.253633,V81536,2019,V81536,2019/08/25 22:27:00,0.009,Amor de Cosmos Creek,50.25363333,-125.65388333
-121.474767,51.79545,C40595,2019,C40595,2019/06/12 16:56:00,0.009,Lac la Hache,51.79545,-121.47476667
-122.57315,50.2724,V30673,2019,V30673,2019/06/18 17:00:00,0.009,Ure Creek,50.2724,-122.57315
-123.067367,50.104217,V30743,2019,V30743,2019/06/25 21:30:00,0.009,Callahan Valley,50.10421667,-123.06736667
-118.13935,50.069867,N51660,2019,N51660,2019/08/31 18:06:10,0.02,Whatshan Lake FSR,50.06986667,-118.13935
-121.733967,50.452467,K70645,2019,K70645,2019/06/17 17:00:00,0.09,Della Creek,50.4524667,-121.7339667
-134.941284,59.91885,R90768,2019,R90768,2019/06/26 14:09:00,0.009,E of Bennet Lake,59.9188499,-134.9412842
-122.412247,50.217701,V31811,2019,V31811,2019/10/10 10:33:51,0.009,Lizzie Creek,50.217701,-122.4122467
-118.224433,49.635917,N50693,2019,N50693,2019/06/22 15:02:24,0.02,Junction of Renata/Worthington FSR,49.63591667,-118.22443333
-121.298917,51.695817,C41695,2019,C41695,2019/08/31 04:07:27,0.001,East side 103 Mile Lake,51.69581667,-121.29891667
-129.248933,56.140517,R50968,2019,R50968,2019/07/14 23:45:41,0.2,Tintina Creek,56.14051667,-129.24893333
-118.135183,49.904167,N50740,2019,N50740,2019/06/26 16:06:56,0.4,Whatshan River,49.90416667,-118.13518333
-122.8854,50.878167,K71001,2019,K71001,2019/07/20 20:00:00,0.009,North of Gun Lake,50.87816667,-122.8854
-123.277167,53.51265,G10662,2019,G10662,2019/06/06 15:04:47,6.8,Pelican Lake FSR,53.51265,-123.27716667
-129.064033,56.223217,R50967,2019,R50967,2019/07/15 18:15:27,0.1,E of Bell Irving river,56.22321667,-129.06403333
-118.274767,49.044583,N61413,2019,N61413,2019/08/10 16:55:28,0.009,Stewart Creek,49.04458333,-118.27476667
-118.774583,50.436733,K40643,2019,K40643,2019/06/16 19:30:00,0.009,Sowsap Road,50.4367333,-118.7745833
-119.485183,50.205367,K40689,2019,K40689,2019/06/21 19:30:00,0.009,Fintry Wx Station,50.20536667,-119.48518333
-121.30185,50.568933,K20114,2019,K20114,2019/04/25 09:15:06,0.15,Epsom Park,50.5689333,-121.30185
-128.495367,54.454783,R50188,2019,R50188,2019/05/08 13:00:19,0.15,Williams Creek Road,54.45478333,-128.49536667
-117.4738,51.72975,N41284,2019,N41284,2019/07/23 00:00:00,0.028,Chaperon Mountain,51.72975,-117.4738
-123.235767,59.4394,G90189,2019,G90189,2019/05/08 12:22:26,3,68 km Highway 77,59.4394,-123.23576667
-114.869167,49.7125,N11488,2019,N11488,2019/08/21 08:52:40,0.3,Robert Creek,49.7125,-114.86916667
-119.93285,51.23665,K21605,2019,K21605,2019/08/31 19:18:49,0.009,Wikki-Up Creek FSR,51.23665,-119.93285
-124.729867,49.265667,V71328,2019,V71328,2019/08/09 18:40:00,0.009,0.1 km E of Hwy 4 at Elkford Rd,49.26566667,-124.72986667
-121.985317,52.198933,C20385,2019,C20385,2019/05/28 11:20:00,0.1,Mountain House Rd,52.19893333,-121.98531667
-130.598267,56.74095,R90900,2019,R90900,2019/07/07 14:03:28,190,Volcano Creek,56.74095,-130.59826667
-123.790833,59.5408,G90421,2019,G90421,2019/05/23 18:20:19,0.03,Patry Camp,59.5408,-123.79083333
-120.947502,49.99905,K60143,2019,K60143,2019/04/28 11:30:30,0.009,Patchett Rd,49.9990501,-120.9475021
-115.855833,50.372583,N20026,2019,N20026,2019/04/01 06:00:00,0.6,Madias-Tatley FSR,50.37258333,-115.85583333
-118.2034,50.375367,N51717,2019,N51717,2019/09/03 20:50:36,0.009,28km Middlefork FSR,50.37536667,-118.2034
-120.567583,49.406333,K61715,2019,K61715,2019/09/03 15:59:23,0.009,Stevenson Creek,49.40633333,-120.56758333
-122.440983,54.069517,G10858,2019,G10858,2019/07/03 15:00:13,0.009,willow river,54.06951667,-122.44098333
-127.0978,54.879067,R30767,2019,R30767,2019/06/26 11:45:24,0.009,W of Telkwa High Rd,54.87906667,-127.0978
-122.454867,59.19945,G90782,2019,G90782,2019/06/25 19:31:20,27.9,Shush Creek,59.19945,-122.45486667
-121.655733,51.743083,C40544,2019,C40544,2019/06/12 16:30:31,0.009,Helena Lake,51.74308333,-121.65573333
-121.530933,55.480633,G70950,2019,G70950,2019/07/14 08:32:53,0.136,Trapper Rd,55.48063333,-121.53093333
-120.429333,58.204833,G80321,2019,G80321,2019/05/11 18:27:51,650,Fontas River,58.20483333,-120.42933333
-121.418533,49.663333,V10038,2019,V10038,2019/04/09 12:00:00,0.009,18 km North of Yale,49.66333333,-121.41853333
-121.881165,49.243866,V10197,2019,V10197,2019/05/08 16:30:00,0.01,4.5 km on Mt. Woodside FSR,49.243866,-121.8811646
-124.022733,49.767083,V50384,2019,V50384,2019/05/28 11:18:55,0.6,Nelson Island,49.76708333,-124.02273333
-122.80645,52.3635,C21414,2019,C21414,2019/08/14 12:00:00,1.9,Twan Lake,52.3635,-122.80645
-122.931217,52.992783,C11043,2019,C11043,2019/07/22 16:31:05,0.009,Parkins Road,52.99278333,-122.93121667
-120.70485,49.91435,K61682,2019,K61682,2019/09/03 17:11:54,4.4,Tillery Road,49.91435,-120.70485
-120.586083,49.299733,K60584,2019,K60584,2019/06/15 07:30:54,0.009,Friday Creek,49.29973333,-120.58608333
-119.692383,49.068083,K51089,2019,K51089,2019/07/23 02:01:18,403,Richter Mountain,49.06808333,-119.69238333
-124.593367,49.360367,V71087,2019,V71087,2019/07/24 15:15:00,0.009,Highway 19,49.36036667,-124.59336667
-119.498467,51.6672,K20473,2019,K20473,2019/06/03 18:00:36,0.1,Homestead FSR,51.6672,-119.4984667
-115.269967,49.1605,N10576,2019,N10576,2019/06/13 20:08:02,0.02,Englishman Creek,49.1605,-115.26996667
-127.0332,55.5139,R30846,2019,R30846,2019/07/02 14:00:00,0.75,Nilkitkwa FSR,55.5139,-127.0332
-125.156467,52.98045,C10193,2019,C10193,2019/05/08 12:00:00,72,Salmon River Meadow,52.98045,-125.15646667
-122.398483,59.0122,G90788,2019,G90788,2019/06/25 20:04:04,0.009,2km East of Snake River Mouth,59.0122,-122.39848333
-119.527,49.938567,K50344,2019,K50344,2019/05/23 20:31:45,0.009,Blue Grouse Mountain Rd,49.93856667,-119.527
-122.910833,54.163367,G10392,2019,G10392,2019/05/20 17:04:18,2.5,baurle Lake,54.16336667,-122.91083333
-118.495233,49.023883,N60454,2019,N60454,2019/05/30 16:15:25,0.4,Hardy Mountain,49.02388333,-118.49523333
-115.954767,49.112917,N70351,2019,N70351,2019/05/23 18:18:00,1.25,Mount Mahon,49.1129167,-115.9547667
-121.956783,55.58355,G70374,2019,G70374,2019/05/27 14:00:00,0.2,Hasler pipeline,55.58355,-121.95678333
-121.9157,52.0301,C20063,2019,C20063,2019/04/16 16:00:00,0.5,140 Mile,52.0301,-121.9157
-120.222783,59.412017,G90719,2019,G90719,2019/06/24 18:29:31,5.5,Shekillie Headwaters,59.41201667,-120.22278333
-129.11065,54.437217,R51060,2019,R51060,2019/07/23 00:00:00,0.009,Exstew,54.43721667,-129.11065
-126.971833,51.037467,V90910,2019,V90910,2019/07/09 12:30:52,0.5,McGregor Lake - Modified Response,51.03746667,-126.97183333
-120.22165,49.487667,K60619,2019,K60619,2019/06/16 12:38:06,0.009,Iltcoola Creek,49.48766667,-120.22165
-124.569583,49.3483,V71636,2019,V71636,2019/09/02 15:39:30,0.009,Kinkade Creek,49.3483,-124.56958333
-129.050167,56.0657,R50794,2019,R50794,2019/06/29 15:19:19,0.009,E of Transmission Line off Camp FSR 2,56.0657,-129.05016667
-124.720167,49.268533,V71472,2019,V71472,2019/08/19 14:56:00,3.1,Summit Rd.,49.26853333,-124.72016667
-119.069667,50.24475,K41047,2019,K41047,2019/07/22 18:30:00,0.009,Nobel Canyon,50.24475,-119.06966667
-119.505167,49.2563,K51244,2019,K51244,2019/08/04 21:32:00,2632,Eagle Bluff,49.2563,-119.50516667
-122.895783,53.920883,G10302,2019,G10302,2019/05/11 13:29:23,0.009,NW Westridge Drive Cutblock,53.92088333,-122.89578333
-117.576833,49.15395,N50610,2019,N50610,2019/06/13 18:18:00,0.9,Tracy Creek,49.15395,-117.57683333
-122.9515,50.499599,V30747,2019,V30747,2019/06/26 15:41:44,0.1,Johnny Sandy Creek,50.4995995,-122.9514999
-117.699217,49.369967,N51078,2019,N51078,2019/07/24 07:20:16,0.009,Norns Creek,49.36996667,-117.69921667
-121.292667,56.596333,G80238,2019,G80238,2019/05/11 20:16:00,2,Mile 74 Road,56.59633333,-121.29266667
-124.713083,49.269333,V71544,2019,V71544,2019/08/27 10:00:00,0.009,North of Loon Lake,49.26933333,-124.71308333
-121.715133,50.822367,K70647,2019,K70647,2019/06/17 17:40:52,0.06,Tom Cole Mountain,50.82236667,-121.71513333
-123.9593,49.735617,V50752,2019,V50752,2019/06/26 20:00:38,0.1,NE Klein Lake,49.73561667,-123.9593
-130.55535,57.055333,R91214,2019,R91214,2019/08/02 15:10:25,0.009,More Creek,57.05533333,-130.55535
-121.22955,56.5354,G80933,2019,G80933,2019/07/11 18:30:27,10,Beatton Airport Rd on Alaska Hwy,56.5354,-121.22955
-128.051433,52.146283,VA0311,2019,VA0311,2019/05/19 15:47:00,9,Denny Island Airport Rd,52.14628333,-128.05143333
-120.879933,50.756367,K20487,2019,K20487,2019/06/05 14:00:00,200,Sabiston FSR,50.75636667,-120.87993333
-115.85255,49.34795,N11335,2019,N11335,2019/08/09 22:59:00,0.009,Mineral Lake,49.34795,-115.85255
-125.088,49.652167,V81475,2019,V81475,2019/08/19 13:17:42,0.009,Comox Lk,49.65216667,-125.088
-119.921433,50.676783,K20543,2019,K20543,2019/06/13 13:41:21,0.009,McNulty Rd,50.67678333,-119.92143333
-121.73705,50.557767,K70418,2019,K70418,2019/05/29 15:22:51,0.009,Lachore Creek,50.55776667,-121.73705
-120.694382,56.269299,G80088,2019,G80088,2019/04/21 16:17:39,0.08,N end of Rd 253,56.2692986,-120.6943817
-117.733467,49.323683,N51079,2019,N51079,2019/07/24 07:35:45,0.01,Robson Ridge,49.32368333,-117.73346667
-121.26785,49.1043,V11693,2019,V11693,2019/09/04 13:42:35,0.009,W side Maselpanik Creek - Monitor,49.1043,-121.26785
-120.660467,49.513483,K61677,2019,K61677,2019/09/03 16:11:01,0.12,Connally Creek,49.51348333,-120.66046667
-121.960683,58.278433,G91032,2019,G91032,2019/07/21 18:23:34,0.2,Near Klua Rd,58.27843333,-121.96068333
-121.868533,50.678983,K71736,2019,K71736,2019/09/07 18:40:00,0.009,South of Whitney Rd,50.67898333,-121.86853333
-120.748417,50.829417,K20414,2019,K20414,2019/05/30 14:00:00,0.009,Hardi Hill,50.82941667,-120.74841667
-120.838917,49.849517,K61721,2019,K61721,2019/09/03 15:45:42,15,Shovelnose Mountain,49.84951667,-120.83891667
-120.959167,50.7487,K21148,2019,K21148,2019/07/29 11:00:00,5.73,Jimmies Creek,50.7487,-120.95916667
-124.379204,56.419681,G60370,2019,G60370,2019/05/26 17:10:00,12.5,Shore line of Williston Lake,56.4196815,-124.3792038
-120.9003,49.9158,K61744,2019,K61744,2019/09/07 18:16:39,0.009,Voght FSR,49.9158,-120.9003
-121.63765,51.85615,C40638,2019,C40638,2019/06/17 08:00:00,0.009,Crystal Springs,51.85615,-121.63765
-115.58075,49.5055,N11088,2019,N11088,2019/07/24 11:54:16,0.1,Arnold Creek,49.5055,-115.58075
-123.95405,48.782467,V60121,2019,V60121,2019/04/25 22:45:51,0.009,2km Skutz Falls FSR,48.78246667,-123.95405
-122.422,50.6512,K70014,2019,K70014,2019/04/02 12:22:59,2.5,Anderson Lake on SE Aspect,50.6512,-122.422
-120.697217,49.802233,K61704,2019,K61704,2019/09/03 15:36:27,0.009,Birk,49.80223333,-120.69721667
-120.35025,49.235317,K60578,2019,K60578,2019/06/14 16:30:31,0.009,Richardspur FSR,49.23531667,-120.35025
-120.064183,49.15115,K51085,2019,K51085,2019/07/24 12:28:16,0.009,Crater Creek,49.15115,-120.06418333
-125.284417,49.328483,V70775,2019,V70775,2019/06/25 11:52:37,0.009,Great Central Lake,49.32848333,-125.28441667
-120.501733,50.720433,K20671,2019,K20671,2019/06/19 11:20:00,0.009,S of Tranquille Rd,50.72043333,-120.50173333
-117.03,49.629417,N70550,2019,N70550,2019/06/13 16:29:30,0.009,Redfish Creek,49.62941667,-117.03
-120.515167,58.183833,G80251,2019,G80251,2019/05/11 15:39:02,17,Chasm River,58.18383333,-120.51516667
-116.430083,50.9037,N20199,2019,N20199,2019/05/08 18:00:19,0.023,Jubilee Mountain,50.9037,-116.43008333
-117.5283,49.618067,N51466,2019,N51466,2019/08/10 11:57:16,0.04,Dumont Creek,49.61806667,-117.5283
-128.1029,55.054267,R40928,2019,R40928,2019/07/09 18:00:00,0.009,W of Shandilla Creek,55.05426667,-128.1029
-124.732933,49.232533,V70483,2019,V70483,2019/06/04 10:50:25,0.009,Cameron 47, Port Alberni,49.23253333
-119.179883,50.2627,K41582,2019,K41582,2019/08/31 18:14:34,0.009,Becker Lake,50.2627,-119.17988333
-126.65235,50.853217,V90870,2019,V90870,2019/07/05 20:33:04,0.009,Stackhouse Island,50.85321667,-126.65235
-126.4692,54.509367,R21393,2019,R21393,2019/08/13 17:00:00,0.009,Perow,54.50936667,-126.4692
-121.94725,56.027967,G70046,2019,G70046,2019/04/11 20:02:12,0.2,Hudson's Hope Dump,56.02796667,-121.94725
-126.426717,53.953667,R10453,2019,R10453,2019/06/02 13:59:00,2.4,S of Francois Lake,53.95366667,-126.42671667
-120.691233,56.578683,G80033,2019,G80033,2019/04/08 12:10:08,4,peejay,56.57868333,-120.69123333
-130.61545,56.706117,R90937,2019,R90937,2019/07/12 13:46:48,0.009,W of Eskay,56.70611667,-130.61545
-120.114098,51.166099,K21741,2019,K21741,2019/09/07 20:09:59,0.009,Dixon Creek,51.1660995,-120.1140976
-120.453033,51.328517,K21345,2019,K21345,2019/08/10 16:00:00,0.4,Akehurst Lake,51.32851667,-120.45303333
-119.69685,50.621783,K40482,2019,K40482,2019/06/04 13:40:18,0.1,Marta Prairie,50.62178333,-119.69685
-125.3765,49.214183,V70744,2019,V70744,2019/06/26 10:00:12,0.009,Steamboat Mountain,49.21418333,-125.3765
-130.614777,56.746368,R90897,2019,R90897,2019/07/07 13:29:25,30,W side of Iskut River,56.7463684,-130.6147766
-121.993133,49.075367,V11493,2019,V11493,2019/08/22 12:00:00,0.009,1km down Parmenter Road,49.07536667,-121.99313333
-118.482283,49.108483,N61107,2019,N61107,2019/07/23 22:40:40,0.02,Fisherman Creek,49.10848333,-118.48228333
-127.815667,55.510533,R40230,2019,R40230,2019/05/11 15:35:00,0.7,37km Kispiox Valley Road,55.51053333,-127.81566667
-122.918267,53.9605,G10142,2019,G10142,2019/04/28 22:58:58,0.2,Miworth Road,53.9605,-122.91826667
-121.6025,49.3358,V10220,2019,V10220,2019/05/10 15:30:53,0.009,Laidlaw Road offramp,49.3358,-121.6025
-120.924833,50.744783,K21016,2019,K21016,2019/07/21 09:26:35,2,South of Deadman Creek,50.74478333,-120.92483333
-119.110867,50.906,K41481,2019,K41481,2019/08/20 11:00:00,0.009,Bastion Creek,50.906,-119.1108667
-119.987683,50.647017,K20403,2019,K20403,2019/05/29 17:30:00,0.009,Hook Rd at HWY 1,50.64701667,-119.98768333
-125.049417,50.223917,V50493,2019,V50493,2019/06/06 18:43:38,17.3,Read Island,50.22391667,-125.04941667
-125.314883,49.999967,V80343,2019,V80343,2019/05/23 20:42:00,3.5,Argonaut Mainline,49.9999667,-125.3148833
-133.805333,59.268333,R91102,2019,R91102,2019/07/25 14:40:29,0.35,E of Bastion Island,59.26833333,-133.80533333
-121.094733,50.781817,K21539,2019,K21539,2019/08/26 15:31:34,41,Semlin,50.78181667,-121.09473333
-118.14035,50.10905,N51471,2019,N51471,2019/08/10 14:16:58,0.06,Whatshan Peak,50.10905,-118.14035
-131.409717,56.730833,R91163,2019,R91163,2019/07/07 14:35:22,0.5,Hoodoo River,56.73083333,-131.40971667
-118.0995,49.9445,N51187,2019,N51187,2019/07/05 21:35:40,0.1,heaton Creek,49.9445,-118.0995
-119.539417,49.478167,K50430,2019,K50430,2019/05/31 17:15:00,2.5,Saliken Drive,49.47816667,-119.53941667
-116.359217,49.69085,N11375,2019,N11375,2019/08/10 15:42:38,0.2,45 km St Marys FSR,49.69085,-116.35921667
-120.279133,50.125033,K60058,2019,K60058,2019/04/15 13:00:00,112,Minnie Lake Road,50.12503333,-120.27913333
-121.341183,58.20062,G80248,2019,G80248,2019/05/11 14:45:11,0.75,North Niteal Creek,58.20062,-121.34118333
-115.8396,50.360867,N20985,2019,N20985,2019/07/18 21:06:42,0.009,Maddias Creek,50.36086667,-115.8396
-120.1085,56.388833,G80300,2019,G80300,2019/05/17 12:30:21,0.2,3 M N of Hogg Creek,56.38883333,-120.1085
-120.634367,50.5915,K20425,2019,K20425,2019/05/31 08:30:00,0.009,Grace Lake,50.5915,-120.63436667
-123.105083,49.920333,V31656,2019,V31656,2019/09/03 12:09:09,0.009,Garibaldi Park,49.92033333,-123.10508333
-124.41555,54.663283,G50231,2019,G50231,2019/05/11 12:00:13,0.54,Cinnibar Research Station,54.66328333,-124.41555
-115.1843,49.147633,N10587,2019,N10587,2019/06/15 09:29:08,0.24,Idlemore,49.14763333,-115.1843
-127.667267,59.9897,G90998,2019,G90998,2019/07/20 15:24:23,1.5,Contact Cr,59.9897,-127.66726667
-117.413986,49.922268,N51731,2019,N51731,2019/09/04 02:05:01,0.009,Nemo Creek,49.9222679,-117.4139862
-122.47455,52.877783,C10036,2019,C10036,2019/04/07 13:18:50,0.009,West Fraser Rd,52.87778333,-122.47455
-125.678433,51.989717,VA1120,2019,VA1120,2019/07/26 16:00:00,0.009,Small Lake, E of Knot Lake,51.98971667
-125.882067,54.377533,R11722,2019,R11722,2019/09/06 12:00:08,0.009,Hutter Road,54.37753333,-125.88206667
-121.304167,50.408,K70022,2019,K70022,2019/04/03 15:00:00,0.15,3km E Of Spences Bridge,50.408,-121.30416667
-122.852467,50.281733,V31538,2019,V31538,2019/08/24 19:00:00,0.009,South Suicide Hill,50.28173333,-122.85246667
-119.306617,49.967183,K51684,2019,K51684,2019/09/04 13:00:00,0.009,Batta FSR,49.96718333,-119.30661667
-128.4554,54.08345,R50256,2019,R50256,2019/05/12 13:01:00,2.7,13km on N Hirsch,54.08345,-128.4554
-115.846333,49.387733,N11400,2019,N11400,2019/08/14 13:20:49,0.06,Hidden Valley Rd,49.38773333,-115.84633333
-121.801683,52.5025,C30019,2019,C30019,2019/04/02 16:30:43,0.2,Gavin Lake Rd,52.5025,-121.80168333
-122.584683,54.442383,G11384,2019,G11384,2019/08/12 15:17:59,0.009,Southeast of Bear Lake,54.44238333,-122.58468333
-126.914283,54.165117,R21064,2019,R21064,2019/07/22 12:55:31,0.009,Nadina Mountain,54.16511667,-126.91428333
-117.568333,49.064717,N51807,2019,N51807,2019/10/12 15:00:00,0.009,Blizzard Mountain,49.06471667,-117.56833333
-128.105117,59.83925,R90393,2019,R90393,2019/05/27 18:00:49,5,Liard River,59.83925,-128.1051167
-116.974383,49.6357,N70471,2019,N70471,2019/06/03 18:00:16,0.67,Balfour Face,49.6357,-116.97438333
-127.7236,55.199667,R40047,2019,R40047,2019/04/12 12:00:00,14.7,13 km Kitwanga back road hazelton,55.19966667,-127.7236
-121.020633,53.712533,G10681,2019,G10681,2019/06/13 11:46:58,0.016,Dome Creek,53.71253333,-121.02063333
-121.858233,50.6836,K71663,2019,K71663,2019/08/03 16:33:35,0.009,Fountain Ridge **MONITOR ONLY**,50.6836,-121.85823333
-120.128733,49.747767,K51708,2019,K51708,2019/09/05 14:00:19,11,Mt Kathleen,49.74776667,-120.12873333
-117.443217,49.688767,N51415,2019,N51415,2019/08/10 11:44:04,0.1,South Lemon Creek,49.68876667,-117.44321667
-122.757167,57.005333,G80345,2019,G80345,2019/04/24 10:02:10,3,Pink Mtn,57.00533333,-122.75716667
-115.296717,49.269083,N10350,2019,N10350,2019/05/23 12:28:49,0.2,Teepee Rd,49.26908333,-115.29671667
-120.217617,50.55005,K21680,2019,K21680,2019/09/03 20:27:49,0.009,Walker Lake,50.55005,-120.21761667
-122.201933,52.163933,C20279,2019,C20279,2019/05/13 22:00:00,0.009,Soda Creek Road,52.1639333,-122.2019333
-121.05915,50.180833,K60031,2019,K60031,2019/04/07 20:45:29,1.7,Nooaitch,50.18083333,-121.05915
-122.863914,54.920967,G10597,2019,G10597,2019/06/14 13:04:33,2.7,Whiskers Creek,54.9209671,-122.8639145
-121.51575,51.221967,C40149,2019,C40149,2019/04/30 11:35:12,0.009,59 Mile House,51.22196667,-121.51575
-123.944833,49.514767,V50150,2019,V50150,2019/04/30 15:00:00,2.5,Brooks Rd / Smuggler Cove,49.5147667,-123.9448333
-124.353817,49.241567,V71286,2019,V71286,2019/08/06 08:50:00,0.009,Upper Englishman River Falls,49.24156667,-124.35381667
-127.335367,55.159017,R41392,2019,R41392,2019/08/13 15:00:00,0.031,Luno Creek,55.15901667,-127.33536667
-124.2811,49.9872,V50921,2019,V50921,2019/07/07 21:00:30,0.009,Dodd Lake,49.9872,-124.2811
-127.390983,50.5424,V91452,2019,V91452,2019/08/17 14:00:00,0.65,Sara Lake,50.5424,-127.3909833
-130.26775,57.510133,R90931,2019,R90931,2019/07/07 17:42:08,0.01,SW end of Kinaskan Lake,57.51013333,-130.26775
-124.354629,54.624233,G50935,2019,G50935,2019/07/01 03:33:07,0.01,Pinchi Lake,54.6242332,-124.3546295
-118.950867,50.103417,K41584,2019,K41584,2019/08/31 17:42:33,0.009,Goat Mountain FSR,50.10341667,-118.95086667
-124.499383,49.922383,V50863,2019,V50863,2019/06/26 22:00:34,0.009,Lost Lake,49.92238333,-124.49938333
-126.71805,50.80455,V90899,2019,V90899,2019/07/07 12:00:00,0.009,Twin Lagoon #2,50.80455,-126.71805
-122.818833,50.393,V31658,2019,V31658,2019/09/03 14:55:00,0.5,McKenzie Basin,50.393,-122.81883333
-117.866867,49.177333,N50561,2019,N50561,2019/06/13 17:57:32,0.001,Elgood Creek,49.17733333,-117.86686667
-118.224867,51.1355,N41564,2019,N41564,2019/08/30 23:11:48,0.01,Martha Creek,51.1355,-118.22486667
-128.283483,54.814833,R50912,2019,R50912,2019/07/09 14:06:49,0.009,30km outside of Terrace,54.81483333,-128.28348333
-124.56435,49.334483,V71441,2019,V71441,2019/08/18 05:58:00,0.009,1900 Block Timberlake Place,49.33448333,-124.56435
-118.441783,51.8828,N40538,2019,N40538,2019/06/13 20:32:03,0.01,Louis Lee FSR,51.8828,-118.44178333
-119.5618,49.91655,K50667,2019,K50667,2019/06/18 09:38:08,0.009,Mt. Swite,49.91655,-119.5618
-116.6072,49.16375,N70554,2019,N70554,2019/06/13 18:35:52,0.04,Leach Lake,49.16375,-116.6072
-117.757919,49.141365,N50790,2019,N50790,2019/06/28 20:00:34,0.4,Hanna Creek,49.1413651,-117.7579193
-120.210617,55.863633,G70080,2019,G70080,2019/04/20 13:00:58,4,Berg Rd,55.86363333,-120.21061667
-119.428267,51.270317,K20563,2019,K20563,2019/06/13 02:18:32,0.009,N Adams Lake,51.27031667,-119.42826667
-123.246033,49.889183,V30007,2019,V30007,2019/04/01 15:30:00,68,17.5 Km on Squamish Valley,49.88918333,-123.24603333
-119.902733,49.282333,K51659,2019,K51659,2019/09/03 15:02:00,6,Olalla Creek,49.28233333,-119.90273333
