X,Y,Name,CURRENT_SIZE,FIRE_NUMBER,FIRE_YEAR,Field_1,GEOGRAPHIC_DESCRIPTION,IGNITION_DATE,LATITUDE,LONGITUDE
-121.05204906608,51.5522226531237,C41699,0,C41699,2017,C41699,Lone Butte,2017/08/12,51.5522,-121.052
-121.216765773568,51.4760726335743,C40623,0,C40623,2017,C40623,70 Mile House,2017/07/06,51.4761,-121.2168
-121.240682473834,51.4974059285341,C41848,0,C41848,2017,C41848,Lone Butte,2017/08/23,51.4974,-121.2407
-121.054115701794,51.3762075445675,C40523,0.2,C40523,2017,C40523,Pressy Lake,2017/07/01,51.3762,-121.0541
-121.059349515602,51.4018384482225,C41367,40.9,C41367,2017,C41367,Green Lake,2017/06/20,51.4018,-121.0593
-121.271532436655,51.3275059225852,C41326,0,C41326,2017,C41326,Green Lake,2017/07/24,51.3275,-121.2715
-121.051098998771,51.3428559432334,C40686,0,C40686,2017,C40686,Pressy Lake,2017/07/07,51.3429,-121.0511
-121.119415701736,51.304289037062,C41464,0.32,C41464,2017,C41464,Jeep Lake,2017/07/20,51.3043,-121.1194
-121.118851096158,51.3038389373592,C41516,0.5,C41516,2017,C41516,14km SE of Green Lake,2017/07/20,51.3038,-121.1188
-121.211517898791,51.9037229488399,C41749,0.009,C41749,2017,C41749,Mount Timothy,2017/08/15,51.9037,-121.2115
-121.233299245745,52.0499892585749,C40986,0,C40986,2017,C40986,Eagle Lake,2017/07/10,52.05,-121.2333
-121.347733111906,51.8517896295404,C40349,0.009,C40349,2017,C40349,Greeny Lake,2017/06/17,51.8518,-121.3477
-121.223649180157,51.8353226466653,C41711,0,C41711,2017,C41711,Timothy Lake,2017/08/12,51.8353,-121.2236
-121.220245975199,51.8367215472694,C41709,0.23,C41709,2017,C41709,Timothy lake,2017/08/12,51.8367,-121.2202
-121.17248585186,51.7844220470802,C41728,0.314,C41728,2017,C41728,5km SE Spring Lake,2017/08/12,51.7844,-121.1725
-121.177599092939,51.6018392417591,C40793,0,C40793,2017,C40793,North West corner of Horse Lake,2017/07/07,51.6018,-121.1776
-121.39871265649,51.6541234185528,C40621,5711,C40621,2017,C40621,Gustafsen Road,2017/07/06,51.6541,-121.3987
-121.578201713873,51.0942898682282,C42023,0.009,C42023,2017,C42023,Clinton,2017/09/02,51.0943,-121.5782
-121.535782439461,51.2051225771487,C40302,0.009,C40302,2017,C40302,Highway 97, 12km north of Clinton,2017/06/09,51.2051
-121.336432512177,51.5444726236294,C41067,0,C41067,2017,C41067,Lone Butte,2017/07/13,51.5445,-121.3364
-121.275015798588,51.5616392291373,C41789,0,C41789,2017,C41789,Horse Lake,2017/08/18,51.5616,-121.275
-121.302149043545,51.3574726177524,C40526,0,C40526,2017,C40526,Green Lake,2017/07/02,51.3575,-121.3021
-121.958931516652,51.2249394291999,C42278,0.009,C42278,2017,C42278,Jesmond Rd,2017/08/13,51.2249,-121.9589
-121.721515751157,51.1237891531121,C41413,0,C41413,2017,C41413,Clinton,2017/07/28,51.1238,-121.7215
-121.741399015864,51.0206058497677,C40377,0.009,C40377,2017,C40377,Clinton,2017/06/25,51.0206,-121.7414
-121.47191592561,51.8245726158044,C41662,0,C41662,2017,C41662,Lac La Hache,2017/08/10,51.8246,-121.4719
-121.479382606903,51.7663059100835,C42050,0,C42050,2017,C42050,Lac La Hache,2017/09/04,51.7663,-121.4794
-121.505348807714,51.7854558137874,C40365,0.2,C40365,2017,C40365,S of Lac La Hache,2017/06/23,51.7854,-121.5053
-121.620834935738,51.7954731949749,C40334,0.009,C40334,2017,C40334,1 km N of Helena Lake,2017/06/16,51.7955,-121.6208
-121.571849241087,51.8277392072931,C42080,0,C42080,2017,C42080,Lac La Hache,2017/09/08,51.8277,-121.5718
-121.818199813806,51.9388905801248,C20388,0.009,C20388,2017,C20388,4.5 KM Down Enterprise Road,2017/06/25,51.9389,-121.8182
-121.733399097008,51.905489087,C40465,0.1,C40465,2017,C40465,Lac La Hache,2017/06/30,51.9055,-121.7334
-121.804230394999,51.8768902728931,C41840,1,C41840,2017,C41840,Chimney Lake,2017/08/13,51.8769,-121.8042
-121.834351269274,51.7556401703136,C40329,27.4,C40329,2017,C40329,6km SE of Place Lake,2017/06/16,51.7556,-121.8343
-121.91845018143,52.0667553745021,C20464,0.9,C20464,2017,C20464,Mission Rd and Hwy 97,2017/06/30,52.0667,-121.9184
-122.024499362715,51.9624558505279,C20056,0,C20056,2017,C20056,NW of N end of Felker Lake,2017/04/26,51.9625,-122.0245
-122.013849362356,51.9503058564145,C21924,0,C21924,2017,C21924,Felker Lake,2017/08/27,51.9503,-122.0138
-121.992499346436,51.948522554025,C22046,0.009,C22046,2017,C22046,Felker Lake,2017/09/03,51.9485,-121.9925
-121.916049322942,51.902805867984,C20600,0,C20600,2017,C20600,Chimney Lake,2017/07/04,51.9028,-121.916
-121.999947281374,51.742807451462,C20352,25.9,C20352,2017,C20352,4 km W of Emerald Lake,2017/06/16,51.7428,-121.9999
-121.878334707133,51.8631726649595,C20327,0.009,C20327,2017,C20327,Gardner Lake,2017/06/16,51.8632,-121.8783
-121.876618030239,51.6513729569805,C41251,0.04,C41251,2017,C41251,West of Moose Valley Park,2017/07/19,51.6514,-121.8766
-121.694717986986,51.5727902773264,C41254,0.06,C41254,2017,C41254,East of Gustafsen Lake,2017/07/19,51.5728,-121.6947
-121.831581711202,51.5960064659346,C41253,0.4,C41253,2017,C41253,Northwest of Gustafsen,2017/07/19,51.596,-121.8316
-121.506432503694,51.4377725908715,C40931,0,C40931,2017,C40931,Begbie Lookout,2017/07/09,51.4378,-121.5064
-121.659447217777,51.4054890743005,C41346,0.9,C41346,2017,C41346,NW of Meadow Lake,2017/07/19,51.4055,-121.6594
-121.722182522941,51.3728225702791,C41131,0,C41131,2017,C41131,Meadow Lake,2017/07/16,51.3728,-121.7222
-121.709084018115,51.3728886697065,C40602,0.009,C40602,2017,C40602,1 km east of Meadow Lake,2017/07/04,51.3729,-121.7091
-121.854782641312,51.363740945259,C41910,0.3,C41910,2017,C41910,Little Big Bar,2017/08/26,51.3637,-121.8548
-121.855215839079,51.3734725542031,C41692,0,C41692,2017,C41692,Meadow Lake,2017/08/12,51.3735,-121.8552
-122.041299169676,51.3483225244376,C42025,0,C42025,2017,C42025,Clinton,2017/09/02,51.3483,-122.0413
-121.988998940239,51.2598553279951,C40115,0.9,C40115,2017,C40115,Confluence of Big Bar Creek/Jesmond Cr.,2017/05/20,51.2598,-121.989
-123.125648903973,50.1833399468859,V32143,0.009,V32143,2017,V32143,Madeley Lake,2017/09/14,50.1833,-123.1256
-123.394299017127,50.1186223160029,V30585,0,V30585,2017,V30585,E100 Campsite,2017/07/04,50.1186,-123.3943
-123.397812323308,50.1231402153511,V30586,0.009,V30586,2017,V30586,E100 Rec Site,2017/07/04,50.1231,-123.3978
-123.399565733384,50.1256223135589,V30524,0,V30524,2017,V30524,E100 Campsite,2017/07/02,50.1256,-123.3996
-124.422699509869,49.8669373823336,V52227,0.009,V52227,2017,V52227,NW Duck Lake,2017/09/09,49.8669,-124.4227
-124.256699091097,49.8593385030719,V52266,0.009,V52266,2017,V52266,Lois Lake,2017/10/13,49.8593,-124.2567
-123.167801282145,50.076921341384,V32178,0.009,V32178,2017,V32178,5.5 KM on Brandywine FSR,2017/09/23,50.0769,-123.1678
-123.164582377391,50.0829723384545,V32219,0,V32219,2017,V32219,Brandywine FSR,2017/10/01,50.083,-123.1646
-123.066115651216,50.0699556500964,V32122,0,V32122,2017,V32122,Mamquam,2017/09/13,50.07,-123.0661
-123.099948963518,50.0626389453374,V30617,0,V30617,2017,V30617,Cal-Cheak Rec Site,2017/07/05,50.0626,-123.0999
-123.376899016312,50.1053389166996,V30518,0,V30518,2017,V30518,Totem Rec Site,2017/07/02,50.1053,-123.3769
-123.307798961165,49.942505617167,V30512,0,V30512,2017,V30512,5.5KM rec site Squamish Valey FSR,2017/07/02,49.9425,-123.3078
-123.144682333204,49.9383223336741,V31932,0,V31932,2017,V31932,Garibaldi Ck,2017/08/28,49.9383,-123.1447
-123.138931642118,49.9902552369999,V32036,0.1,V32036,2017,V32036,South of Daisy Lake,2017/09/03,49.9902,-123.1389
-123.084816330855,49.9474390419066,V31499,0.009,V31499,2017,V31499,Garibaldi Lake - Barrier Lookout,2017/08/01,49.9474,-123.0848
-123.321132349103,49.9107556097778,V30570,0,V30570,2017,V30570,2km on Ashlu FSR,2017/07/03,49.9108,-123.3211
-123.304148962722,49.9349556178768,V30916,0,V30916,2017,V30916,4.5 KM Squamish Valley FSR,2017/07/09,49.935,-123.3041
-123.180932330989,49.8898389268259,V30543,0,V30543,2017,V30543,Paradise Valley Road,2017/07/03,49.8898,-123.1809
-123.069048923694,49.9281223432155,V31836,0,V31836,2017,V31836,Garibaldi Lake,2017/08/21,49.9281,-123.069
-123.168398909758,49.8581223285548,V30537,0,V30537,2017,V30537,Paradise Valley Rd,2017/07/02,49.8581,-123.1684
-123.180132326413,49.8871223279453,V30544,0,V30544,2017,V30544,Paradise Valley Road #2,2017/07/03,49.8871,-123.1801
-123.18049892315,49.8893723302488,V31422,0,V31422,2017,V31422,Paradise Valley,2017/07/29,49.8894,-123.1805
-123.186348908383,49.8344223261475,V30574,0,V30574,2017,V30574,Levette Lake Campsite 8,2017/07/03,49.8344,-123.1863
-123.07901557067,49.7440056366852,V30360,0,V30360,2017,V30360,Ring Ck FSR,2017/06/24,49.744,-123.079
-123.047148860127,49.7182556331299,V30655,0,V30655,2017,V30655,Raffuse Creek Rec Site,2017/07/07,49.7183,-123.0471
-123.202148833575,49.5679889124623,V31345,0,V31345,2017,V31345,Furry Creek,2017/07/25,49.568,-123.2021
-123.040898822694,49.5840389324513,V11147,0,V11147,2017,V11147,Foley Creek FSR,2017/07/16,49.584,-123.0409
-122.852096886696,50.2822207812999,V30344,0.009,V30344,2017,V30344,Suicide Hill,2017/06/22,50.2822,-122.8521
-122.851682385391,50.2756723810937,V31292,0,V31292,2017,V31292,Suicide Hill,2017/07/23,50.2757,-122.8517
-122.48851560774,50.2426724251823,V30571,0,V30571,2017,V30571,Twin 1,2017/07/03,50.2427,-122.4885
-122.509750735668,50.288171724607,V31724,0.009,V31724,2017,V31724,Lillooet Lake,2017/08/13,50.2882,-122.5097
-122.952965669735,50.1785056641644,V31192,0,V31192,2017,V31192,Whistler Mountain,2017/07/19,50.1785,-122.953
-122.937347776589,50.2229708699061,V32017,0.009,V32017,2017,V32017,3km Soo Valley FSR,2017/09/01,50.223,-122.9373
-122.704382358642,50.2635557026331,V31068,0,V31068,2017,V31068,Mt Currie,2017/07/13,50.2636,-122.7044
-122.682182657166,50.3041057065891,V32345,4,V32345,2017,V32345,Mt Currie 8 IR,2018/03/31,50.3041,-122.6822
-123.035032402888,50.2318889610542,V31231,0,V31231,2017,V31231,Soo Valley FSR,2017/07/20,50.2319,-123.035
-122.935798943834,50.1165217650558,V30527,0.35,V30527,2017,V30527,Blackcomb Mountain,2017/07/02,50.1165,-122.9358
-122.900101055619,50.1616724744666,V30390,0.009,V30390,2017,V30390,Wedge Creek FSR,2017/06/25,50.1617,-122.9001
-123.020282292593,49.8478389496701,V31476,0,V31476,2017,V31476,Mt Garibaldi,2017/07/31,49.8478,-123.0203
-122.593429756257,49.6378573892827,V12290,24,V12290,2017,V12290,North Pitt Lake,2017/10/26,49.6379,-122.5934
-122.425565416521,49.5772224004051,V12155,0,V12155,2017,V12155,Silver river log sort,2017/09/17,49.5772,-122.4256
-123.833298930958,49.528238833599,V50002,0,V50002,2017,V50002,North of Mason and Heritage Rd - Sechelt,2017/04/01,49.5282,-123.8333
-123.914582330747,49.5158555298097,V50371,0,V50371,2017,V50371,Half Moon Bay,2017/06/25,49.5159,-123.9146
-123.919698949983,49.569755532353,V50468,0,V50468,2017,V50468,Half Moon Bay,2017/06/30,49.5698,-123.9197
-123.791198986929,49.7501722519064,V51429,0,V51429,2017,V51429,Narrows Inlet,2017/07/29,49.7502,-123.7912
-123.982681674657,49.6193902257642,V51655,0.009,V51655,2017,V51655,Menacher Road,2017/08/09,49.6194,-123.9827
-124.363617377611,49.7891899874368,V52124,0.1,V52124,2017,V52124,Duck Lake FSR,2017/09/13,49.7892,-124.3636
-124.302549073755,49.8130054898705,V51998,0,V51998,2017,V51998,Stillwater ML,2017/09/01,49.813,-124.3025
-123.310699708876,49.4041230906066,V10528,0.009,V10528,2017,V10528,Bowen Island,2017/07/02,49.4041,-123.3107
-123.336532232335,49.4458388926959,V52252,0,V52252,2017,V52252,Camp Fircom, Gamibier Island,2017/10/07,49.4458
-123.493915570363,49.5135388726764,V50794,0,V50794,2017,V50794,Port Mellon - Dunham Rd.,2017/07/07,49.5135,-123.4939
-123.533882257607,49.442405568457,V52053,0,V52053,2017,V52053,Mt Elphinstone,2017/09/04,49.4424,-123.5339
-123.532448851953,49.4469222723036,V52056,0,V52056,2017,V52056,Hopkins Landing,2017/09/04,49.4469,-123.5324
-123.529732263479,49.4630555682505,V52010,0,V52010,2017,V52010,Mount Elphinstone,2017/09/01,49.4631,-123.5297
-123.492866769666,49.5176217748368,V51996,0.009,V51996,2017,V51996,Port Mellon,2017/09/01,49.5176,-123.4929
-123.579082273816,49.471622265589,V51849,0,V51849,2017,V51849,Sechelt-Roberts FSR,2017/08/23,49.4716,-123.5791
-122.447982035494,49.2928556861848,V12132,0,V12132,2017,V12132,Golden Ears,2017/09/14,49.2929,-122.448
-122.644182078166,49.3305223633202,V10546,0,V10546,2017,V10546,Rannie Road, Pitt Meadows,2017/07/03,49.3305
-123.021798846784,49.7125389389571,V30601,0,V30601,2017,V30601,5 KM East of Squamish,2017/07/05,49.7125,-123.0218
-122.995532250576,49.7182889438983,V30489,0,V30489,2017,V30489,Skookum Creek Rec Site,2017/07/01,49.7183,-122.9955
-122.995815540797,49.7188389422816,V30552,0,V30552,2017,V30552,Junction of Skookum Creek and Mamquam,2017/07/03,49.7188,-122.9958
-122.968231446722,49.7196558467996,V30454,0.009,V30454,2017,V30454,1km E of Skookumchuck Power Plant,2017/06/29,49.7197,-122.9682
-122.968078848155,49.7196902504746,V31922,3.5,V31922,2017,V31922,13 km Mamquam,2017/08/27,49.7197,-122.9681
-122.990015477081,49.4912223294669,V10379,0,V10379,2017,V10379,Coquihalla,2017/06/25,49.4912,-122.99
-124.144232299666,49.2474721845728,V71571,0,V71571,2017,V71571,Lisa Lane Lantzville,2017/08/06,49.2475,-124.1442
-124.119247684364,49.2368218868894,V72251,0.009,V72251,2017,V72251,Sywash Ridge,2017/10/07,49.2368,-124.1192
-124.083099690848,49.2381226983729,V70357,0.09,V70357,2017,V70357,Lantzville Foothills,2017/06/22,49.2381,-124.0831
-124.00119885459,49.1862055021142,V72125,0,V72125,2017,V72125,Northfield Rd at Hwy 19,2017/09/13,49.1862,-124.0012
-124.078265574662,49.2021221981898,V71774,0,V71774,2017,V71774,Biggs Road,2017/08/17,49.2021,-124.0783
-124.075032269515,49.2065887934842,V70458,0.009,V70458,2017,V70458,Dumont Rd.,2017/06/30,49.2066,-124.075
-124.099449377458,49.1941887887494,V70539,0.009,V70539,2017,V70539,Doumont Road,2017/07/02,49.1942,-124.0994
-124.019265553125,49.1677222011532,V70157,0,V70157,2017,V70157,Bluffs on Westwood Lake,2017/05/25,49.1677,-124.0193
-123.959800935573,49.1369226022656,V71164,0.2,V71164,2017,V71164,Cinnabar,2017/07/17,49.1369,-123.9598
-124.047828949432,49.1075569941398,V71589,0.98,V71589,2017,V71589,Blackjack FSR,2017/08/06,49.1076,-124.0478
-124.034683440146,49.1028038994131,V70313,0.009,V70313,2017,V70313,Nanaimo Lakes Rd,2017/06/13,49.1028,-124.0347
-124.016899335061,49.1053063998789,V70336,0.009,V70336,2017,V70336,Nanaimo Lakes,2017/06/20,49.1053,-124.0169
-124.133682487282,49.1928879870089,V70452,0.009,V70452,2017,V70452,Doumont Road,2017/06/29,49.1929,-124.1337
-124.133198876867,49.1966721833596,V70054,0,V70054,2017,V70054,Flynnfall Creek,2017/04/26,49.1967,-124.1332
-124.002014433826,49.0876061956352,V72209,0.009,V72209,2017,V72209,South Forks Rd,2017/09/27,49.0876,-124.002
-124.070762834914,49.0825058933986,V61845,0.2,V61845,2017,V61845,Nanaimo River Road,2017/08/22,49.0825,-124.0707
-123.991515528988,49.0791221980957,V70321,0,V70321,2017,V70321,Nanaimo Lakes,2017/06/15,49.0791,-123.9915
-123.987515524349,49.053122202383,V70944,0,V70944,2017,V70944,2km on McKay Lake Main,2017/07/09,49.0531,-123.9875
-124.207248915995,49.2952221856782,V70622,0,V70622,2017,V70622,NW Bay Log Sort,2017/07/06,49.2952,-124.2072
-124.317482307166,49.164155460492,V72256,0,V72256,2017,V72256,Nanaimo Lakes,2017/10/08,49.1642,-124.3175
-124.318878538551,49.3046738664885,V72273,0.009,V72273,2017,V72273,Parksville - Exit 51 On-ramp,2017/10/15,49.3047,-124.3189
-124.311982342559,49.302638775181,V70029,0,V70029,2017,V70029,Cigarette Reports,2017/04/17,49.3026,-124.312
-124.4109323589,49.3219887605269,V71686,0,V71686,2017,V71686,Qualicum,2017/08/12,49.322,-124.4109
-124.445900355196,49.3057724568859,V71551,0.009,V71551,2017,V71551,Alberni Hwy, Coombs,2017/08/04,49.3058
-124.450248957599,49.2778387520688,V72157,0,V72157,2017,V72157,Winchester Road,2017/09/18,49.2778,-124.4502
-123.942815526083,49.1139055026479,V71585,0.32,V71585,2017,V71585,Extension Rd,2017/08/06,49.1139,-123.9428
-123.991165391058,48.917821594466,V60638,0.009,V60638,2017,V60638,Copper Canyon,2017/07/07,48.9178,-123.9911
-123.922699186912,48.9553887996949,V62280,0.009,V62280,2017,V62280,Holden Main Road,2017/10/20,48.9554,-123.9227
-123.871132166821,48.9203888096794,V61336,0,V61336,2017,V61336,Mount Hall,2017/07/24,48.9204,-123.8711
-123.869629069838,48.9202058047435,V62214,0.3,V62214,2017,V62214,Mount Hall,2017/09/27,48.9202,-123.8696
-123.867485163466,48.919439005272,V62288,0.3,V62288,2017,V62288,Mount Hall,2017/09/27,48.9194,-123.8675
-123.828782132376,48.8366888115583,V62054,0,V62054,2017,V62054,Hillcrest Rd - Left of Chamainus River Park,2017/09/04,48.8367,-123.8288
-123.846782157406,48.9018222065852,V61488,0,V61488,2017,V61488,Mount Brenton,2017/08/01,48.9018,-123.8468
-124.085282155492,48.7708721733207,V61961,0,V61961,2017,V61961,South of Mesachie Lk,2017/08/30,48.7709,-124.0853
-124.14888017664,48.8096214690827,V60160,0.009,V60160,2017,V60160,Lake Cowichan area,2017/05/25,48.8096,-124.1489
-124.368332245281,48.9193887510546,V61600,0,V61600,2017,V61600,East of Old Margaret Log Dump,2017/08/07,48.9194,-124.3683
-124.171048781433,48.8057887709322,V60251,0,V60251,2017,V60251,Honeymoon Bay,2017/06/04,48.8058,-124.171
-124.515983871792,48.9250885319794,V62285,30,V62285,2017,V62285,Kissinger Lake Road,2017/10/19,48.9251,-124.516
-123.742032124939,48.8415888158958,V60421,0,V60421,2017,V60421,Mount Prevost,2017/06/26,48.8416,-123.742
-123.3982010601,48.7979562576816,V61321,0.009,V61321,2017,V61321,Ruckle Park,2017/07/23,48.798,-123.3982
-123.485931425437,48.591939735401,V60342,0.009,V60342,2017,V60342,Senanus Island,2017/06/21,48.5919,-123.4859
-123.546715372907,48.7466388403701,V61245,0,V61245,2017,V61245,Salt Spring Island - Musgrave Landing,2017/07/20,48.7466,-123.5467
-123.613533042275,48.5834901208016,V60606,0.009,V60606,2017,V60606,South Shawnigan Lake Road,2017/07/05,48.5835,-123.6135
-123.524765032518,48.6121385285539,V60175,0.1,V60175,2017,V60175,Jesken Road,2017/05/26,48.6121,-123.5247
-123.570448621017,48.5588888236413,V60293,0,V60293,2017,V60293,South Shawnigan,2017/06/08,48.5589,-123.5704
-123.634415330907,48.5630222162573,V62022,0,V62022,2017,V62022,Shawnigan Lake,2017/09/02,48.563,-123.6344
-123.595982027103,48.5509555246325,V60098,0,V60098,2017,V60098,Goldstream,2017/05/09,48.551,-123.596
-123.702048614935,48.4551388059465,V60577,0,V60577,2017,V60577,Peden Lake,2017/07/04,48.4551,-123.702
-123.256217842561,48.432023758791,V60246,0.009,V60246,2017,V60246,Chatham Island,2017/06/04,48.432,-123.2562
-123.225998536307,48.424055557501,V60104,0,V60104,2017,V60104,Discovery Island,2017/05/12,48.4241,-123.226
-123.590835586513,48.3986566159576,V61033,0.009,V61033,2017,V61033,Sooke Road,2017/07/12,48.3987,-123.5908
-123.666084299285,48.4089906082347,V60580,1.2,V60580,2017,V60580,Mt Manuel Quimper,2017/07/03,48.409,-123.6661
-124.017532402432,48.5973068764078,V62283,43.6,V62283,2017,V62283,1.5km North of San Juan River,2017/10/27,48.5973,-124.0175
-123.993598708027,48.5990887817442,V62316,0,V62316,2017,V62316,San Juan River #2,2017/10/31,48.5991,-123.9936
-124.035898720383,48.6227054775062,V62314,0,V62314,2017,V62314,Fleet River #2,2017/10/31,48.6227,-124.0359
-124.041565022346,48.6374718730089,V62284,39,V62284,2017,V62284,Fleet River,2017/10/27,48.6375,-124.0415
-124.048568840345,48.6904236766626,V60406,1.7,V60406,2017,V60406,Robertson Main 11km,2017/06/26,48.6904,-124.0486
-123.913948709837,48.6789054867336,V62302,0,V62302,2017,V62302,Waterloo Mtn,2017/10/30,48.6789,-123.9139
-124.492950585475,48.6259400212997,V62293,24,V62293,2017,V62293,Camper Creek Main,2017/10/23,48.6259,-124.4929
-124.320549151739,48.6260391408506,V62263,0.009,V62263,2017,V62263,Granite Creek,2017/10/11,48.626,-124.3205
-124.529899789244,48.6487900175638,V62312,22,V62312,2017,V62312,Walbran Creek #1,2017/10/24,48.6488,-124.5299
-124.058348703467,48.5747887675391,V62315,0,V62315,2017,V62315,San Juan River #1,2017/10/31,48.5748,-124.0583
-124.026649567595,48.4490067651071,V60567,0.009,V60567,2017,V60567,Jordan River,2017/07/03,48.449,-124.0266
-123.952682543991,48.4204727719183,V62309,40.4,V62309,2017,V62309,French Home Creek,2017/10/20,48.4205,-123.9527
-123.950996449569,48.4059044751577,V62297,18.7,V62297,2017,V62297,Priests Cabin,2017/10/20,48.4059,-123.951
-123.882797242773,48.4405380802387,V62291,55.1,V62291,2017,V62291,East Muir 4km,2017/10/20,48.4405,-123.8828
-123.816680944448,48.5000054984919,V60631,0.1,V60631,2017,V60631,Boulder Lake,2017/07/05,48.5,-123.8167
-123.797548625141,48.4024054920339,V61266,0,V61266,2017,V61266,Tugwell Rd,2017/07/21,48.4024,-123.7975
-124.054432067909,48.4212554630221,V61906,0,V61906,2017,V61906,Jordan River,2017/08/26,48.4213,-124.0544
-122.358033230817,52.6052723373987,C11847,0.009,C11847,2017,C11847,James Mountain  A Road,2017/08/23,52.6053,-122.358
-122.36499890846,52.5391560371984,C11809,0.09,C11809,2017,C11809,10 Km NW of Gibralter Mine,2017/08/13,52.5392,-122.365
-122.115499583339,52.5887391680573,C20712,,C20712,2017,C20712,Merged with fire C30761,2017/07/07,52.5887,-122.1155
-122.115502384946,52.5887394679008,C20761,0.1,C20761,2017,C20761,15km on 700Rd,2017/07/07,52.5887,-122.1155
-122.254549524972,52.3570225430607,C21404,0,C21404,2017,C21404,Deep Creek,2017/07/28,52.357,-122.2545
-122.269416228985,52.3373391397022,C20438,0,C20438,2017,C20438,Soda Creek,2017/06/27,52.3373,-122.2694
-122.116562773561,52.2715550557654,C20343,0.009,C20343,2017,C20343,Deep Creek IR,2017/06/21,52.2715,-122.1165
-122.228049503788,52.3089891426074,C20685,0,C20685,2017,C20685,Springfield Ranch,2017/07/07,52.309,-122.228
-122.225419012363,52.3013401379979,C20738,278,C20738,2017,C20738,Soda Creek,2017/07/07,52.3013,-122.2254
-122.221001608945,52.3094731389411,C21750,0.009,C21750,2017,C21750,2 Km S of Blue Lake,2017/08/14,52.3095,-122.221
-122.141682871647,52.2400725489306,C20082,0.009,C20082,2017,C20082,Bull Mountain,2017/06/08,52.2401,-122.1417
-122.089501264598,52.2522221532143,C20726,0,C20726,2017,C20726,Hawkes Creek - Merged into C20728- 4.1,2017/07/07,52.2522,-122.0895
-122.084099660557,52.2421398540828,C20725,0,C20725,2017,C20725,Hawkes Creek - Merged into C20728- 2.1,2017/07/07,52.2421,-122.0841
-122.396866711923,52.241838515955,C20737,0,C20737,2017,C20737,Rosita Meldrum FSR - Merged into C20735- 4.1,2017/07/07,52.2418,-122.3969
-122.340386304838,52.2279568203525,C20735,13211,C20735,2017,C20735,White Lake,2017/07/07,52.228,-122.3404
-122.256432890288,52.2545225337109,C21283,0,C21283,2017,C21283,Buckskin Rd.,2017/07/22,52.2545,-122.2564
-122.093636463698,52.2205372521118,C21549,0.009,C21549,2017,C21549,Highway 97,2017/08/04,52.2205,-122.0936
-121.05001908927,52.583322802352,C31143,0.009,C31143,2017,C31143,Quesnel Lake,2017/07/07,52.5833,-121.05
-121.060951996144,52.5971892003175,C31155,0,C31155,2017,C31155,Tasse Lake- 0.3,2017/07/07,52.5972,-121.0609
-121.039032799005,52.6001722991361,C31156,577,C31156,2017,C31156,Tasse Lake,2017/07/16,52.6002,-121.039
-121.074669607011,52.3179075895438,C31827,0.009,C31827,2017,C31827,Club Creek,2017/08/13,52.3179,-121.0747
-121.172219127441,52.6116887835726,C31169,4831,C31169,2017,C31169,Valley East of Mt Brew,2017/07/07,52.6117,-121.1722
-121.195266134156,52.6045059777878,C31154,0,C31154,2017,C31154,Mount Brew- 150.9,2017/07/07,52.6045,-121.1953
-121.189782030792,52.6106244838797,C31168,0,C31168,2017,C31168,Valley East of Mt Brew-100,2017/07/07,52.6106,-121.1898
-121.206353019607,52.5668393778621,C31348,1248,C31348,2017,C31348,Quesnel Lake,2017/07/07,52.5668,-121.2063
-121.339447856466,52.612505165247,C31008,640,C31008,2017,C31008,Blackbear Creek,2017/07/07,52.6125,-121.3394
-121.624352248952,52.1568738132248,C31425,2,C31425,2017,C31425,Jackpine Road,2017/07/29,52.1569,-121.6243
-121.546067120223,52.4049741309395,C31005,196,C31005,2017,C31005,SW End of Antoine Lake,2017/07/06,52.405,-121.5461
-121.540848643393,52.4488889299429,C31063,0.009,C31063,2017,C31063,N of Antoine Lake,2017/07/07,52.4489,-121.5408
-121.710984218282,52.6119901200109,C31977,0.009,C31977,2017,C31977,Likely,2017/08/31,52.612,-121.711
-121.83668611451,52.5262891023208,C31495,0.04,C31495,2017,C31495,Likely Rd, Big Lake Complex,2017/07/23,52.5263
-121.83383270625,52.4980068965189,C31074,0.4,C31074,2017,C31074,Likely Road,2017/07/07,52.498,-121.8338
-121.807351019623,52.5507222991198,C30896,0,C30896,2017,C30896,Likely Rd,2017/07/07,52.5507,-121.8073
-121.811417504041,52.5035230013084,C31241,0.009,C31241,2017,C31241,3 Mile Creek,2017/07/19,52.5035,-121.8114
-121.797249699151,52.4978391053664,C30889,0,C30889,2017,C30889,Gavin Lake FSR- 0.009,2017/07/07,52.4978,-121.7972
-121.781014404524,52.526971903077,C30891,0,C30891,2017,C30891,Gavin Lake FSR - Merged with C30887- 5,2017/07/07,52.527,-121.781
-121.766098899033,52.5116559059096,C32224,5.2,C32224,2017,C32224,3 Mile Creek,2017/07/07,52.5117,-121.7661
-121.758584003632,52.5242902046665,C30892,0,C30892,2017,C30892,Jacobie Lake - Merged with C30887- 108.9,2017/07/07,52.5243,-121.7586
-121.758301693095,52.480074104813,C30887,1.4,C30887,2017,C30887,Gavin Lake,2017/07/07,52.4801,-121.7583
-121.731331797327,52.5113736092056,C30897,0,C30897,2017,C30897,Alex Fraser Research Forest- 32.5,2017/07/07,52.5114,-121.7313
-121.803131972953,52.4143545016636,C20905,0,C20905,2017,C20905,Beaver  Valley- 0.1,2017/07/07,52.4143,-121.8031
