X,Y,Name,CURRENT_SIZE,FIRE_NUMBER,FIRE_YEAR,Field_1,GEOGRAPHIC_DESCRIPTION,IGNITION_DATE,LATITUDE,LONGITUDE
-119.859265407271,51.0975893791209,K22540,0.009,K22540,2018,K22540,Agate Bay Road,2018/08/11,51.0976,-119.8593
-119.802248689178,51.0780060850306,K22088,0,K22088,2018,K22088,Adams Lake,2018/08/03,51.078,-119.8022
-120.018348733988,51.075139361664,K22434,0.009,K22434,2018,K22434,Moose Meadows FSR,2018/08/11,51.0751,-120.0183
-119.985948733815,51.0850060609984,K22927,0,K22927,2018,K22927,***DUPLICATE OF K22434***,,51.085,-119.9859
-119.69684866394,51.0280727901247,K22129,0,K22129,2018,K22129,Gold Creek,2018/08/04,51.0281,-119.6968
-119.804131976804,51.0302726810004,K22869,0.1,K22869,2018,K22869,Fadear Creek FSR,2018/08/23,51.0303,-119.8041
-119.992931982575,50.9181726501227,K22425,0.009,K22425,2018,K22425,Heffley-Louis Creek Rd,2018/08/11,50.9182,-119.9929
-119.995048925687,51.737739394223,K20213,0.009,K20213,2018,K20213,Spahats Creek FSR,2018/05/16,51.7377,-119.995
-120.055665651729,51.7624226900576,K22049,0.009,K22049,2018,K22049,E of Sock Lake,2018/08/02,51.7624,-120.0557
-120.080765700006,51.9258560865229,K22135,0.009,K22135,2018,K22135,Green Mountain,2018/08/04,51.9259,-120.0808
-120.086598887905,51.5621393707364,K22907,0.009,K22907,2018,K22907,E Blackpool FSR,2018/08/25,51.5621,-120.0866
-119.941198866654,51.5593060880397,K22504,0,K22504,2018,K22504,Foghorn Mountain,2018/08/11,51.5593,-119.9412
-120.098815570689,51.4999227705096,K22527,0,K22527,2018,K22527,Joseph Creek,2018/08/11,51.4999,-120.0988
-120.104065154402,51.4194052681742,K21892,1.85,K21892,2018,K21892,East of Dunn Lake,2018/07/31,51.4194,-120.104
-119.942682163984,51.2287893756391,K21032,0,K21032,2018,K21032,South Barriere Lakes Rd,2018/07/05,51.2288,-119.9427
-120.151148806878,51.2504227511794,K20017,0.3,K20017,2018,K20017,6km on Chu Chua Rd,2018/04/18,51.2504,-120.1511
-120.154882213733,51.2665393469335,K20008,0,K20008,2018,K20008,East of Ipsoot Creek,2018/04/11,51.2665,-120.1549
-120.124498823853,51.3089893588972,K21976,,K21976,2018,K21976,Chinook Mountain,2018/08/01,51.309,-120.1245
-120.161315456834,51.0624393394793,K22955,0,K22955,2018,K22955,Badger Creek FSR,2018/08/29,51.0624,-120.1613
-120.168998710425,50.9189393282042,K22861,0.009,K22861,2018,K22861,Vinsula- Knouff Lake Rd,2018/08/22,50.9189,-120.169
-120.41369877972,50.977789304487,K22035,3.2,K22035,2018,K22035,4km E of Wentworth Lake,2018/08/02,50.9778,-120.4137
-120.368148773911,50.9828727103995,K22509,0,K22509,2018,K22509,*DUPLICATE OF K22035 **,,50.9829,-120.3681
-120.4690324784,50.9617560009226,K22045,0.009,K22045,2018,K22045,Rushton Creek,2018/08/02,50.9618,-120.469
-120.190615532612,51.3073060473635,K22213,0.009,K22213,2018,K22213,Darlington FSR,2018/08/05,51.3073,-120.1906
-120.178282133851,51.3257726509515,K20808,0.009,K20808,2018,K20808,Darfield,2018/06/21,51.3258,-120.1783
-120.253067226712,51.2415411361805,K22047,0.009,K22047,2018,K22047,Sow Lake,2018/08/02,51.2415,-120.2531
-120.680435551985,51.3861562909811,C42226,0.009,C42226,2018,C42226,2 km East of Eagan Lake,2018/08/01,51.3862,-120.6804
-120.762298946804,51.3452059811603,C42053,0,C42053,2018,C42053,1 Mile S of W end of Egan Lake,2018/08/01,51.3452,-120.7623
-120.77748149409,51.477956981355,C41799,0.009,C41799,2018,C41799,Bridge Lake,2018/07/31,51.478,-120.7775
-120.777016093952,51.4785901888715,C42234,0.3,C42234,2018,C42234,SE of Henry Lake,2018/07/31,51.4786,-120.777
-120.858299542883,51.2692891622941,C42331,245,C42331,2018,C42331,1 Mile E of Young Lake,2018/08/01,51.2693,-120.8583
-120.886062956033,51.2893545640744,C42029,0.009,C42029,2018,C42029,E of Young Lake,2018/08/01,51.2893,-120.886
-120.147898954626,51.7093227762409,K21345,0,K21345,2018,K21345,*** DUPLICATE of G31245 ***,,51.7093,-120.1479
-120.201865601747,51.4974726532964,K22706,0.35,K22706,2018,K22706,Mount Loveway,2018/08/16,51.4975,-120.2019
-120.308265761795,51.9564060650496,K22198,1050,K22198,2018,K22198,Northwest of Mahood Lake  **Modified Response**,2018/08/05,51.9564,-120.3083
-120.244999064177,51.9999560701277,K22221,0,K22221,2018,K22221,** DUPLICATE OF C42224,,52,-120.245
-120.244980261016,51.9999564781136,C42224,140,C42224,2018,C42224,Jonah Lake,2018/07/31,52,-120.245
-120.207682332761,51.9515893728452,K22800,25,K22800,2018,K22800,1.6 km W of Helmcken Falls  **Modified Response**,2018/08/20,51.9516,-120.2077
-120.523182330223,51.7513560316858,K22544,0.009,K22544,2018,K22544,39km Up Road 2,2018/08/11,51.7514,-120.5232
-120.581581566663,51.8291075268182,C42017,0.009,C42017,2018,C42017,Mahood Falls,2018/07/31,51.8291,-120.5816
-120.685782493788,51.8505393148839,C41126,0.009,C41126,2018,C41126,Canim Lake,2018/07/12,51.8505,-120.6858
-120.650719106321,51.5822890058078,C40450,0.009,C40450,2018,C40450,English Lake,2018/05/29,51.5823,-120.6507
-120.568695508196,51.6299879185867,C43129,9.7,C43129,2018,C43129,15 km on Windy Mtn Rd,2018/10/16,51.63,-120.5687
-120.778381797702,51.8217566044028,C41803,0.1,C41803,2018,C41803,Mullard Lake,2018/07/31,51.8218,-120.7784
-120.725983187957,51.8296225046646,C41321,0.1,C41321,2018,C41321,2 KM S of Canim Lake,2018/07/19,51.8296,-120.726
-120.718651285661,51.8204062121179,C40513,0.009,C40513,2018,C40513,Mahood Lake Rd,2018/06/10,51.8204,-120.7186
-120.704163087598,51.8323386077674,C42199,0.009,C42199,2018,C42199,1 KM SW Roserim Cache,2018/07/31,51.8323,-120.7041
-120.719232506832,51.8812560097827,C41343,0,C41343,2018,C41343,Canim Lake,2018/07/19,51.8813,-120.7192
-120.942902177218,51.9573728841918,C42137,0.009,C42137,2018,C42137,3 km SE of Lang Lake,2018/07/31,51.9574,-120.9429
-120.883064868352,52.0037557982533,C40743,0.5,C40743,2018,C40743,10 KMS NE of Canim Lake,2018/06/21,52.0037,-120.883
-120.683952853261,52.0337241250282,C41844,407,C41844,2018,C41844,10 Miles N of Canim Lake,2018/07/31,52.0337,-120.6839
-120.85001559728,51.1450059624153,C40352,0,C40352,2018,C40352,Deadman Vidette Road,2018/05/23,51.145,-120.85
-120.851848905823,51.14923926595,K20351,2700,K20351,2018,K20351,Allie Lake,2018/05/23,51.1492,-120.8518
-120.786015606652,51.1740059673307,C40500,,C40500,2018,C40500,100 Mile House,2018/06/07,51.174,-120.786
-120.897415501802,51.1008397535017,C40137,1.5,C40137,2018,C40137,Top of Dead Man Valley,2018/05/08,51.1008,-120.8974
-120.941765359715,51.9308225810629,C42138,587,C42138,2018,C42138,3 km S of Lang Lake,2018/07/31,51.9308,-120.9417
-120.950015831543,51.8333392844452,C42322,0,C42322,2018,C42322,W of Canim Lake,2018/08/08,51.8333,-120.95
-120.82261709295,51.8009893959462,C42139,0.009,C42139,2018,C42139,2 Km South of Howard Lake,2018/07/31,51.801,-120.8226
-120.804619301517,51.7993718962452,C42411,15,C42411,2018,C42411,2 km South of Howard Lake,2018/07/31,51.7994,-120.8046
-120.775382514568,51.8723560049931,C42197,0,C42197,2018,C42197,Canim Lake,2018/08/01,51.8724,-120.7754
-121.065468391262,51.9311544733347,C42184,0.85,C42184,2018,C42184,3.5 KMS SW Lang Lake,2018/07/31,51.9311,-121.0655
-121.002632694613,51.9826070800128,C42827,0.009,C42827,2018,C42827,3 KM N of East end Lang Lake,2018/08/11,51.9826,-121.0026
-121.054802495535,51.9850561751111,C42393,497,C42393,2018,C42393,North of Lang Lake,2018/07/31,51.9851,-121.0548
-121.102181069506,51.8783399597899,C42359,0.009,C42359,2018,C42359,Bradley Creek Road,2018/07/31,51.8783,-121.1022
-121.09085139575,51.9554731717498,C42083,0.009,C42083,2018,C42083,S of Lang Lake,2018/07/31,51.9555,-121.0908
-121.094284604309,51.9574376702525,C42133,10,C42133,2018,C42133,2KM W of Lang Lake,2018/07/31,51.9574,-121.0943
-121.001915513643,51.7622892673913,C40845,0.009,C40845,2018,C40845,2 KM up Chris Lake Road,2018/06/21,51.7623,-121.0019
-121.057015027196,51.7746564637218,C42634,0.009,C42634,2018,C42634,3km Forest Grove,2018/08/11,51.7747,-121.057
-121.132568943619,51.7438222570859,C40565,0.009,C40565,2018,C40565,Buffalo Creek,2018/06/18,51.7438,-121.1326
-121.142563461469,51.8078710578387,C41762,0.009,C41762,2018,C41762,Dempsey Lake South Road,2018/07/31,51.8079,-121.1425
-121.107147715703,51.6785222510215,C42363,19.5,C42363,2018,C42363,2.5km  Southwest of Buffalo Lake,2018/07/31,51.6785,-121.1071
-121.148048903086,51.636423244699,C41758,0.1,C41758,2018,C41758,North of Horse Lake,2018/07/31,51.6364,-121.148
-121.115662097946,51.6367399510953,C41760,0.009,C41760,2018,C41760,2 km North of Earle Lake,2018/07/31,51.6367,-121.1156
-121.156265805182,51.6417905484226,C42244,0.009,C42244,2018,C42244,2KM W of Earle Lake,2018/07/31,51.6418,-121.1563
-121.118065407863,51.6406728494791,C42288,0.63,C42288,2018,C42288,N of Horse Lake,2018/07/31,51.6407,-121.118
-121.147034210475,51.6427900471636,C41757,0.009,C41757,2018,C41757,Horse Lake Ridge,2018/07/31,51.6428,-121.147
-121.136467512978,51.6714383545639,C41751,0.009,C41751,2018,C41751,North of Horse Lake,2018/07/31,51.6714,-121.1365
-121.163963803112,51.6298238434639,C41759,0.009,C41759,2018,C41759,North of Evergreen Creek,2018/07/31,51.6298,-121.1639
-121.163999099392,51.6304892471026,C42237,0.009,C42237,2018,C42237,N of Horse Lake,2018/08/05,51.6305,-121.164
-121.165497312136,51.6310064488815,C42355,0.1,C42355,2018,C42355,North of Horse Lake,2018/07/31,51.631,-121.1655
-121.155899506813,51.6318227507323,C42362,0.009,C42362,2018,C42362,Horse Lake North Road,2018/07/31,51.6318,-121.1559
-121.132965595297,51.6336728478469,C41761,0.009,C41761,2018,C41761,North of Horse Lake North Road,2018/07/31,51.6337,-121.1329
-121.064999097228,51.6413559535606,C42553,0,C42553,2018,C42553,Horse Lake Ridge,2018/08/11,51.6414,-121.065
-121.061218787989,51.6486722545081,C42265,0.1,C42265,2018,C42265,0.5KM N of Horse Lake Road,2018/08/02,51.6487,-121.0612
-120.974350475377,51.6194555690912,C42312,0.009,C42312,2018,C42312,4km NE of Horse Lake,2018/08/01,51.6194,-120.9743
-121.148599093063,51.6075059498592,C42517,0,C42517,2018,C42517,N of Horse Lake,2018/08/11,51.6075,-121.1486
-121.142099092631,51.5830726456788,C41136,0,C41136,2018,C41136,Horse Lake,2018/07/13,51.5831,-121.1421
-121.188515184424,51.5509244383576,C40701,0.009,C40701,2018,C40701,Lone Butte,2018/06/20,51.5509,-121.1885
-121.161765743556,51.4424392331611,C41988,0.009,C41988,2018,C41988,Green Lake,2018/08/01,51.4424,-121.1618
-121.095382429084,51.4388392447503,C42511,0,C42511,2018,C42511,70 Mile,2018/08/11,51.4388,-121.0954
-121.054515701809,51.3760059449649,C40193,0,C40193,2018,C40193,SE Green Lake,2018/05/14,51.376,-121.0545
-121.052282406813,51.377205944727,C40217,0.009,C40217,2018,C40217,1 KM N of W end  Pressy Lake,2017/08/26,51.3772,-121.0523
-121.117752505374,51.3110410332155,C40421,0.1,C40421,2018,C40421,Jeep Lake,2018/05/27,51.311,-121.1177
-121.301598028652,51.2934209158086,C41766,0.5,C41766,2018,C41766,2 km W of Sodium Lake,2018/07/31,51.2934,-121.3016
-121.284180122254,51.290006815456,C41765,24,C41765,2018,C41765,Sodium Lake,2018/07/31,51.29,-121.2842
-121.29118390945,51.2507383098598,C42324,609,C42324,2018,C42324,Loon Lake FSR,2018/08/01,51.2507,-121.2912
-121.264965699041,51.2207392129993,C40212,0.009,C40212,2018,C40212,2 KMS NW of Bonaparte Rec. Site,2017/08/01,51.2207,-121.265
-121.156932610011,51.9544892610726,C41273,0,C41273,2018,C41273,Forest Grove,2018/07/17,51.9545,-121.1569
-121.107315710336,51.9868909697951,C41299,0.009,C41299,2018,C41299,1.5 KM NW of Lang Lake,2018/07/17,51.9869,-121.1073
-121.263016279369,51.808004544167,C41924,0.009,C41924,2018,C41924,111 Mile House,2018/07/31,51.808,-121.263
-121.171295729805,51.7041570468626,C42013,0.009,C42013,2018,C42013,Houseman Road,2018/08/01,51.7042,-121.1713
-121.331032542688,51.6590226274806,C40386,0,C40386,2018,C40386,SE of Exeter Station,2018/05/25,51.659,-121.331
-121.251579828159,51.6670553356275,C40028,4,C40028,2018,C40028,1 KM NE of Stevenson Lake 100 Mile House,2018/04/23,51.667,-121.2516
-121.260165826104,51.654272634795,C43074,0,C43074,2018,C43074,100 mile house,2018/09/25,51.6543,-121.2602
-121.174469512421,51.6364881470592,C41732,0.009,C41732,2018,C41732,Horse Lake Road,2018/07/31,51.6365,-121.1745
-121.46913240536,51.1414391902177,C40176,0,C40176,2018,C40176,Clinton,2018/05/13,51.1414,-121.4691
-121.446782397872,51.1396391926098,C40077,0,C40077,2018,C40077,NE of ClintonClinton,2018/04/30,51.1396,-121.4468
-121.492882232647,51.1886387878028,C40228,0.1,C40228,2018,C40228,Chasm Mill,2018/05/17,51.1886,-121.4929
-121.37499912095,51.5471392190732,C42010,0,C42010,2018,C42010,93 Mile Loop Road,2018/08/02,51.5471,-121.375
-121.365532513427,51.548505918321,C43207,0.009,C43207,2018,C43207,100 mile house,2019/03/30,51.5485,-121.3655
-121.35163244455,51.3104392066198,C42822,0,C42822,2018,C42822,70 Mile House,2018/08/21,51.3104,-121.3516
-121.958580499979,51.1807232326738,C40929,0.009,C40929,2018,C40929,Mad Dog Mountain,2018/06/25,51.1807,-121.9586
-121.776699014393,50.9962225441024,C40846,0,C40846,2018,C40846,Kelly Lake,2018/06/22,50.9962,-121.7767
-121.384628970491,52.0125905316531,C40620,22,C40620,2018,C40620,Spout Lake,2018/06/20,52.0126,-121.3846
-121.463432592393,51.7359726135238,C43037,0,C43037,2018,C43037,108 Mile Ranch,2018/09/08,51.736,-121.4634
-121.431564889361,51.7465574217772,C42183,0.009,C42183,2018,C42183,Lily Pad Lake,2018/07/31,51.7466,-121.4315
-121.517865918918,51.8011226079603,C40557,0,C40557,2018,C40557,Lac La Hache,2018/06/19,51.8011,-121.5179
-121.474349259144,51.9251726211512,C40638,0,C40638,2018,C40638,Rail Lake,2018/06/20,51.9252,-121.4743
-121.529082602269,51.7235226028087,C41460,0,C41460,2018,C41460,105 Mile house,2018/07/25,51.7235,-121.5291
-121.481514602727,51.7643224109654,C42264,0.009,C42264,2018,C42264,SW of S end of Lac La Hache Lake,2018/07/31,51.7643,-121.4815
-121.50193261795,51.7829892105583,C42346,0,C42346,2018,C42346,Lac La Hache,2018/08/08,51.783,-121.5019
-121.575415960564,51.8950392032483,C40704,0,C40704,2018,C40704,Lac La Hache,2018/06/21,51.895,-121.5754
-121.685745894988,51.9420071955086,C41795,0.009,C41795,2018,C41795,Lac La Hache,2018/07/31,51.942,-121.6857
-121.678932923722,52.0117054940179,C21280,0.1,C21280,2018,C21280,12 KM E of 141 Mile,2018/07/17,52.0117,-121.6789
-121.67826907034,51.8516903935213,C41821,0.1,C41821,2018,C41821,3KM W of N end of Lac La Hache,2018/07/31,51.8517,-121.6783
-121.559132622918,51.7792892021469,C41729,0,C41729,2018,C41729,Lac La Hache,2018/07/31,51.7793,-121.5591
-121.672768231211,51.7448559913431,C42269,0.009,C42269,2018,C42269,S of Helena Lake,2018/07/31,51.7449,-121.6728
-121.681679405184,51.6563549861583,C42290,1.2,C42290,2018,C42290,Moose Valley Park,2018/08/01,51.6563,-121.6817
-121.61608178073,51.6150875873213,C42202,0.8,C42202,2018,C42202,N E Whale Lake Rec Site,2018/07/31,51.6151,-121.6161
-121.751099295761,51.8878727842032,C41896,0.009,C41896,2018,C41896,Chimney Lake Road,2018/07/31,51.8879,-121.7511
-121.740549303251,51.9152058848122,C41459,1.8,C41459,2018,C41459,130 Mile Lake,2018/07/25,51.9152,-121.7405
-121.825485956388,52.0364895767321,C20824,0.009,C20824,2018,C20824,1 KM N of Knife Creek,2018/06/21,52.0365,-121.8255
-121.813729054573,52.0580731874734,C21512,0.6,C21512,2018,C21512,Big Meadow Rd,2018/07/27,52.0581,-121.8137
-121.805649555947,52.0604382826263,C21330,0.009,C21330,2018,C21330,5 KM N of HWY 97,2018/07/17,52.0604,-121.8056
-121.749619250581,52.0555210890997,C22366,2.1,C22366,2018,C22366,Coldspring Creek,2018/08/02,52.0555,-121.7496
-121.722763833686,52.0437222905209,C21998,0.009,C21998,2018,C21998,1 Km East of Jones Creek,2018/07/31,52.0437,-121.7227
-121.722016133034,52.0296727951791,C21959,0.009,C21959,2018,C21959,Knife Creek,2018/07/31,52.0297,-121.722
-121.803866036706,51.9904558848403,C22917,0,C22917,2018,C22917,N of Enterprise Road,2018/08/26,51.9905,-121.8039
-121.804649327399,51.9584725827141,C21371,0,C21371,2018,C21371,Enterprise FSR,2018/07/19,51.9585,-121.8046
-121.745316216583,51.9510899864531,C21447,0.1,C21447,2018,C21447,135 Mile - 3 KM N of HWY 97,2018/07/17,51.9511,-121.7453
-121.848351156605,51.7423382671254,C20612,0.3,C20612,2018,C20612,Enterprise Rd,2018/06/20,51.7423,-121.8483
-121.955918056934,51.994005263526,C20618,0.009,C20618,2018,C20618,10 km NE Chimney Lake,2018/06/20,51.994,-121.9559
-121.863098816149,51.9272557698578,C21499,0.9,C21499,2018,C21499,4 km N of Chimney Lake,2018/07/17,51.9272,-121.8631
-121.864365307763,51.8994046747011,C21731,0.009,C21731,2018,C21731,Chimney Lake,2018/07/31,51.8994,-121.8643
-122.028580386819,51.7321224473861,C21181,0.1,C21181,2018,C21181,4 km S of Place Lake,2018/07/01,51.7321,-122.0286
-121.920449016449,51.8843060597494,C21501,0.44,C21501,2018,C21501,1 km S of E tip of Chimney Lake,2018/07/17,51.8843,-121.9204
-121.697128875811,51.5561390737902,C42252,0.009,C42252,2018,C42252,1 KM Whale Lake Rec,2018/07/31,51.5561,-121.6971
-121.696732176304,51.5563374760289,C41932,0.009,C41932,2018,C41932,Gustafsen Lake FSR,2018/07/31,51.5563,-121.6967
-121.681267381471,51.5933552773785,C42250,0.009,C42250,2018,C42250,4KM S Moose Valley Park,2018/07/31,51.5933,-121.6813
-121.678597085341,51.5762883778863,C41773,1.74,C41773,2018,C41773,Gustafsen Neilson,2018/07/31,51.5763,-121.6786
-121.684502146171,51.49173937666,C40629,0.6,C40629,2018,C40629,2 miles S of Gustafsen Lake,2018/06/20,51.4917,-121.6845
-121.675102778859,51.5758724800772,C42260,1.1,C42260,2018,C42260,Gustafsen Lake FSR,2018/07/31,51.5759,-121.6751
-121.676117473531,51.5473576751589,C41774,0.009,C41774,2018,C41774,Gustafsen Lake,2018/07/31,51.5474,-121.6761
-121.657463666969,51.5642720789818,C41931,0.009,C41931,2018,C41931,Flat Lakes,2018/08/01,51.5643,-121.6574
-121.66231594965,51.4886723768262,C42113,0.009,C42113,2018,C42113,Gustafsen East,2018/08/01,51.4887,-121.6623
-121.650215665544,51.5497227855855,C41930,0.009,C41930,2018,C41930,Flat Lakes,2018/08/01,51.5497,-121.6502
-121.646568856897,51.5367565783999,C41935,0.009,C41935,2018,C41935,Boar Lake,2018/08/01,51.5368,-121.6466
-121.748169468788,51.5139561660718,C41933,0.009,C41933,2018,C41933,3 KM S Gustafsen Lake,2018/08/01,51.514,-121.7482
-121.736549969719,51.5228558717086,C42011,0.009,C42011,2018,C42011,Gustafsen Lake,2018/08/01,51.5229,-121.7365
-121.528969326369,51.5133572987603,C41903,0.6,C41903,2018,C41903,N of Flat Lakes Park,2018/08/01,51.5134,-121.529
-121.629166172026,51.5764904843582,C42248,0.6,C42248,2018,C42248,Gustafsen Lake FSR,2018/08/01,51.5765,-121.6292
-121.911682668253,51.4297886410587,C41745,7228,C41745,2018,C41745,Wild Goose Lake,2018/07/31,51.4298,-121.9117
-121.88558255981,51.3942051454595,C41910,0.8,C41910,2018,C41910,200 m S of White Lake,2018/07/31,51.3942,-121.8856
-121.740463701099,51.2931042612312,C41912,0.1,C41912,2018,C41912,East of Big Bar Lake,2018/08/01,51.2931,-121.7404
-123.393882420758,50.1183723109856,V31191,0,V31191,2018,V31191,Echo 100 Campsite,2018/07/15,50.1184,-123.3939
-123.397149019328,50.1212056163074,V30906,0,V30906,2018,V30906,E100 West Site,2018/06/24,50.1212,-123.3971
-123.398215722714,50.1218056080914,V30322,0,V30322,2018,V30322,North side of E100 Rec Site,2018/05/21,50.1218,-123.3982
-123.39779902899,50.1232889132415,V30404,0,V30404,2018,V30404,Echo 100 Rec Site,2018/05/26,50.1233,-123.3978
-123.380882434403,50.1628723147561,V30313,0,V30313,2018,V30313,Echo 100 Rec Site,2018/05/21,50.1629,-123.3809
-123.403984540372,50.1748560151497,V30543,1.4,V30543,2018,V30543,Sqomish FSR,2018/06/17,50.1749,-123.404
-124.203316215405,49.9999559077786,V52694,0.01,V52694,2018,V52694,N of Phelan Lake,2018/08/11,50,-124.2033
-123.363965717572,50.0932223111956,V31086,0,V31086,2018,V31086,24.5 km Squamish River FSR,2018/07/08,50.0932,-123.364
-123.331695904175,50.0626047191467,V32060,0.009,V32060,2018,V32060,20km Squamish Valley FSR,2018/08/02,50.0626,-123.3317
-123.331398998973,50.0625056172335,V30330,0,V30330,2018,V30330,Squamish Valley FSR 21 km,2018/05/21,50.0625,-123.3314
-123.03711734955,50.0647219500227,V32341,0.009,V32341,2018,V32341,Loggers Lake,2018/08/08,50.0647,-123.0371
-123.105232564756,50.0658205425182,V32967,0.009,V32967,2018,V32967,"Brandywine Creek &amp; Hwy 99",2018/08/30,50.0658,-123.1052
-123.387182419321,50.1132556123906,V31077,0,V31077,2018,V31077,E100 S Side,2018/07/08,50.1133,-123.3872
-123.391515727169,50.1162223168167,V30312,0,V30312,2018,V30312,E100 Rec Site,2018/05/21,50.1162,-123.3915
-123.16098054818,49.9656542353148,V31405,0.009,V31405,2018,V31405,Lucille Lake,2018/07/21,49.9656,-123.161
-123.307848962105,49.9425889127323,V30400,0,V30400,2018,V30400,High Falls Creek,2018/05/26,49.9426,-123.3078
-123.307148965886,49.9429056146795,V30333,0,V30333,2018,V30333,High Falls Rec Site,2018/05/21,49.9429,-123.3071
-123.293032353849,49.948755615445,V30842,0,V30842,2018,V30842,High Falls Creek,2018/06/22,49.9488,-123.293
-123.26283295813,49.9709871225776,V33120,0.009,V33120,2018,V33120,High Falls Creek,2018/10/15,49.971,-123.2628
-123.32268235079,49.9112723119949,V30334,0,V30334,2018,V30334,Ashlu FSR, 2.5km W side S Branch,2018/05/21,49.9113
-123.32198235269,49.9108723110513,V30264,0,V30264,2018,V30264,Ashlu FSR,2018/05/20,49.9109,-123.322
-123.177082320582,49.8764056280878,V33118,0,V33118,2018,V33118,Paradise Valley Rd,2018/10/15,49.8764,-123.1771
-123.179948928853,49.8872223251355,V31175,0,V31175,2018,V31175,Paradise Valley Rd,2018/07/15,49.8872,-123.1799
-123.179982322098,49.8874223325395,V31178,0,V31178,2018,V31178,End of Paradise Valley Road - Duplicate of V31180,2018/07/15,49.8874,-123.18
-123.179982322098,49.8874223325395,V31180,0,V31180,2018,V31180,End of Paradise Valley Road,2018/07/15,49.8874,-123.18
-123.106732286053,49.7972223326649,V30398,0,V30398,2018,V30398,Cat Lake,2018/05/26,49.7972,-123.1067
-123.062698881521,49.8046223374623,V32378,0,V32378,2018,V32378,Diamond Head,2018/08/09,49.8046,-123.0627
-123.102515564856,49.7253389275029,V30722,0,V30722,2018,V30722,Mamquam River Gravel Pit,2018/06/21,49.7253,-123.1025
-123.196266463249,49.6552218153957,V30437,0.012,V30437,2018,V30437,Wats Point,2018/05/28,49.6552,-123.1963
-123.298148850808,49.5835889025016,V51507,0,V51507,2018,V51507,Potlach Creek,2018/07/27,49.5836,-123.2981
-123.201599334581,49.569887015526,V31041,0.009,V31041,2018,V31041,Furry Creek,2018/07/06,49.5699,-123.2016
-123.180265549122,49.6158556196128,V30553,0,V30553,2018,V30553,Minaty Bay,2018/06/18,49.6159,-123.1803
-123.179315549222,49.6139056198016,V32938,0,V32938,2018,V32938,Britannia Creek,2018/08/28,49.6139,-123.1793
-122.4881823147,50.2421724278654,V30426,0,V30426,2018,V30426,Liliwat Lake,2018/05/27,50.2422,-122.4882
-122.4881823147,50.2421724278654,V70425,0,V70425,2018,V70425,Training,2018/05/27,50.2422,-122.4882
-122.488348914887,50.242672421287,V31204,0,V31204,2018,V31204,Twin 1, Lillooet Lake,2018/07/15,50.2427
-122.900782372025,50.2313056774676,V30225,0,V30225,2018,V30225,Soo River,2018/05/17,50.2313,-122.9008
-122.633365654675,50.2993557071862,V33020,0,V33020,2018,V33020,Mouth of Lillooett Lake,2018/09/05,50.2994,-122.6334
-122.503532667165,50.0795383126348,V30666,2,V30666,2018,V30666,28.5 E side In-shuck FSR,2018/06/20,50.0795,-122.5035
-122.490782281676,50.1457890235345,V30429,0,V30429,2018,V30429,Hwy 99 - In Schuck FSR,2018/05/27,50.1458,-122.4908
-122.469348890986,50.1861724289366,V30324,0,V30324,2018,V30324,Driftwood, Lillooet Lake,2018/05/21,50.1862
-122.924164152959,50.1548060728115,V31435,0.009,V31435,2018,V31435,Green Lake,2018/07/23,50.1548,-122.9241
-122.875465654002,50.1679223737228,V33104,0,V33104,2018,V33104,Wedge Creek FSR,2018/10/08,50.1679,-122.8755
-122.430015853139,50.0647563250238,V30745,0.45,V30745,2018,V30745,Rogers Creek,2018/06/20,50.0648,-122.43
-122.329780806388,49.98205753434,V30227,1.4,V30227,2018,V30227,Gowan Creek,2018/05/17,49.9821,-122.3298
-122.248596344688,49.7729053348038,V33133,0.9,V33133,2018,V33133,Tipella Creek,2018/10/17,49.7729,-122.2486
-122.59050006382,49.6371897878166,V10416,37,V10416,2018,V10416,Upper Pitt Lake,2018/05/27,49.6372,-122.5905
-122.578849953092,49.6389406921886,V12710,95,V12710,2018,V12710,Pitt Lake,2018/08/20,49.6389,-122.5788
-123.798065605986,49.4832555405978,V50694,0,V50694,2018,V50694,Reeves Rd,2018/06/21,49.4833,-123.7981
-123.815848918032,49.5137055354654,V50525,0,V50525,2018,V50525,Sechelt Mine,2018/06/14,49.5137,-123.8158
-123.839532331142,49.5276222367873,V50357,0,V50357,2018,V50357,Mason-Carlson FSR,2018/05/23,49.5276,-123.8395
-123.869667338867,49.5307214339347,V53149,0.009,V53149,2018,V53149,Halfmoon Carlson FSR,2018/10/24,49.5307,-123.8697
-123.872665635376,49.5161222277644,V53141,0,V53141,2018,V53141,Trout Lake,2018/10/19,49.5161,-123.8727
-123.89559973015,49.524137231176,V52987,0.009,V52987,2018,V52987,Trout Lake FSR,2018/09/02,49.5241,-123.8956
-123.866065696929,49.7836722435213,V51031,0,V51031,2018,V51031,South of Mount Louie,2018/07/05,49.7837,-123.8661
-124.121864731513,49.7568223075533,V51046,0.009,V51046,2018,V51046,Nelson Island,2018/07/06,49.7568,-124.1218
-124.274033062756,49.7785736972437,V50183,0.2,V50183,2018,V50183,Seaside Way,2018/05/12,49.7786,-124.274
-124.193832464273,49.8162555018741,V51906,0,V51906,2018,V51906,Mount Troubridge,2018/08/01,49.8163,-124.1938
-123.999682366334,49.5768722187957,V50361,0,V50361,2018,V50361,Middle Point, Highway 101,2018/05/23,49.5769
