Network ID,Network Name,Native ID,Station ID,Station Name,History ID,Province,Longitude,Latitude,Elevation (m),Record Start,Record End,Obs Freq,Variables
17,ARDA,113067,5066,STOVE TEMP,6746,BC,-118.8525,49.955,1059.0,1969-10-08,1972-10-30,Daily,Precipitation (Cumulative)|Surface Snow Depth (Point)|Temperature (Max.)|Temperature (Min.)
17,ARDA,113068,5067,WOODMOUSE,6747,BC,-118.635555555556,49.9833333333333,1134.0,1969-06-29,1972-09-29,Irregular,Precipitation (Cumulative)|Surface Snow Depth (Point)
17,ARDA,113069,5068,UNO,6748,BC,-118.592777777778,50.025,1100.0,1969-06-29,1972-09-29,Irregular,Precipitation (Cumulative)|Surface Snow Depth (Point)
17,ARDA,113070,5069,COOKSON,6749,BC,-119.121666666667,49.7358333333333,1189.0,1971-04-26,1972-09-29,Irregular,Precipitation (Cumulative)|Surface Snow Depth (Point)
17,ARDA,114041,5110,SHIELL,6790,BC,-118.475833333333,50.0566666666667,1314.0,1969-05-02,1971-03-30,Irregular,Precipitation (Cumulative)|Surface Snow Depth (Point)
17,ARDA,114042,5111,WAUCHOPE,6791,BC,-118.420833333333,50.0616666666667,1213.0,1969-05-02,1971-03-30,Irregular,Precipitation (Cumulative)|Surface Snow Depth (Point)
17,ARDA,114043,5112,BANTING,6792,BC,-118.36,50.0233333333333,1134.0,1969-05-02,1970-10-30,Irregular,Precipitation (Cumulative)|Surface Snow Depth (Point)
17,ARDA,114044,5113,GALLOPING,6793,BC,-118.283333333333,49.9683333333333,884.0,1969-05-02,1970-10-30,Irregular,Precipitation (Cumulative)|Surface Snow Depth (Point)
17,ARDA,114045,5114,BENCH,6794,BC,-118.218888888889,49.95,724.0,1969-05-02,1971-03-30,Irregular,Precipitation (Cumulative)|Surface Snow Depth (Point)
17,ARDA,114046,5115,MCDERMOT,6795,BC,-118.15,49.8730555555556,480.0,1969-06-29,1971-03-30,Irregular,Precipitation (Cumulative)|Surface Snow Depth (Point)
17,ARDA,114048,5116,BARNES 46,6796,BC,-118.231111111111,50.0563888888889,1390.0,1969-06-12,1970-12-20,Daily,Precipitation (Cumulative)|Surface Snow Depth (Point)|Temperature (Max.)|Temperature (Min.)
17,ARDA,114049,5117,BARNES 38,6797,BC,-118.2125,50.0236111111111,1128.0,1969-06-12,1971-03-30,Daily,Precipitation (Cumulative)|Surface Snow Depth (Point)|Temperature (Max.)|Temperature (Min.)
17,ARDA,114050,5118,SNOWSHOE,6798,BC,-118.168611111111,49.9605555555556,831.0,1969-08-30,1971-03-30,Irregular,Precipitation (Cumulative)|Surface Snow Depth (Point)
17,ARDA,114051,5119,MCGILL,6799,BC,-118.134444444444,49.9,619.0,1969-06-29,1971-03-30,Daily,Precipitation (Cumulative)|Surface Snow Depth (Point)|Temperature (Max.)|Temperature (Min.)
17,ARDA,114052,5120,YELLOW,6800,BC,-118.193333333333,49.9,614.0,1969-05-02,1970-10-30,Irregular,Precipitation (Cumulative)|Surface Snow Depth (Point)
17,ARDA,114055,5121,PIN,6801,BC,-118.053888888889,49.8933333333333,466.0,1969-05-31,1970-10-30,Irregular,Precipitation (Cumulative)
17,ARDA,114056,5122,DELTA,6802,BC,-118.011388888889,49.9291666666667,469.0,1969-06-30,1971-02-26,Irregular,Precipitation (Cumulative)|Surface Snow Depth (Point)
17,ARDA,114057,5123,JOY,6803,BC,-117.970833333333,49.9583333333333,450.0,1969-06-30,1970-10-30,Irregular,Precipitation (Cumulative)
17,ARDA,114058,5124,BURTON 2,6804,BC,-117.879444444444,49.9688888888889,450.0,1969-06-12,1971-03-30,Irregular,Precipitation (Cumulative)|Surface Snow Depth (Point)
17,ARDA,114059,5125,BARBED WIRE2,6805,BC,-117.893888888889,50.0261111111111,457.0,1969-05-02,1971-02-26,Irregular,Precipitation (Cumulative)|Surface Snow Depth (Point)
17,ARDA,114060,5126,FAIRHURST 2,6806,BC,-117.925,50.0777777777778,457.0,1969-05-02,1970-10-30,Irregular,Precipitation (Cumulative)
17,ARDA,114061,5127,ARROW 2,6807,BC,-117.845833333333,50.1044444444444,480.0,1969-06-12,1971-03-30,Irregular,Precipitation (Cumulative)|Surface Snow Depth (Point)
17,ARDA,114062,5128,SLEWISKIN,6808,BC,-117.79,50.1575,475.0,1969-05-02,1971-03-30,Irregular,Precipitation (Cumulative)|Surface Snow Depth (Point)
17,ARDA,114063,5129,BAERG,6809,BC,-117.778333333333,50.1933333333333,536.0,1969-05-02,1970-09-29,Irregular,Precipitation (Cumulative)|Surface Snow Depth (Point)
17,ARDA,114108,5156,MOBBS,6836,BC,-117.273333333333,50.06,708.0,1969-05-15,1971-03-31,Irregular,Precipitation (Cumulative)|Surface Snow Depth (Point)
17,ARDA,114110,5158,CASCADE,6838,BC,-117.145833333333,50.4266666666667,678.0,1969-05-15,1971-03-31,Irregular,Precipitation (Cumulative)|Surface Snow Depth (Point)
17,ARDA,114118,5166,KEEN CREEK,6847,BC,-117.120277777778,49.8716666666667,1197.0,1979-10-05,1984-08-10,Daily,Temperature (Max.)|Temperature (Min.)
17,ARDA,114120,5168,KOKANEE,6849,BC,-117.161111111111,49.7886111111111,1412.0,1969-09-10,1971-05-07,Daily,Precipitation (Cumulative)|Precipitation Amount|Temperature (Max.)|Temperature (Min.)
17,ARDA,114121,5169,VIRGIL,6850,BC,-117.165,49.8188888888889,1400.0,1969-06-30,1970-09-30,Irregular,Precipitation (Cumulative)
17,ARDA,114122,5170,LONG,6851,BC,-117.117777777778,49.8783333333333,1219.0,1969-06-30,1970-10-31,Irregular,Precipitation (Cumulative)
17,ARDA,114124,5172,DENVER,6853,BC,-117.344444444444,49.9955555555556,713.0,1969-05-18,1971-03-31,Irregular,Precipitation (Cumulative)|Surface Snow Depth (Point)
17,ARDA,114125,5173,ANTOINE,6854,BC,-117.277777777778,50.0119444444444,849.0,1969-05-18,1971-03-31,Irregular,Precipitation (Cumulative)|Surface Snow Depth (Point)
17,ARDA,114126,5174,FISH LAKE,6855,BC,-117.204722222222,50.0355555555556,1084.0,1969-05-18,1970-12-30,Irregular,Precipitation (Cumulative)|Surface Snow Depth (Point)
17,ARDA,114127,5175,ZINCTON,6856,BC,-117.188333333333,50.0444444444444,1105.0,1969-10-15,1970-12-29,Daily,Precipitation (Cumulative)|Surface Snow Depth (Point)|Temperature (Max.)|Temperature (Min.)
17,ARDA,114128,5176,MINESHAFT,6857,BC,-117.120277777778,50.0311111111111,988.0,1969-05-18,1971-03-31,Irregular,Precipitation (Cumulative)|Surface Snow Depth (Point)
17,ARDA,114165,5209,LEMON,6890,BC,-117.466944444444,49.7544444444444,541.0,1969-05-29,1971-03-31,Irregular,Precipitation (Cumulative)|Surface Snow Depth (Point)
17,ARDA,114166,5210,ENTERPRISE,6891,BC,-117.442222222222,49.82,735.0,1969-05-03,1970-10-29,Irregular,Precipitation (Cumulative)|Surface Snow Depth (Point)
17,ARDA,114167,5211,CONGO,6892,BC,-117.415277777778,49.8627777777778,709.0,1969-05-03,1971-03-31,Irregular,Precipitation (Cumulative)|Surface Snow Depth (Point)
17,ARDA,114168,5212,VEVEY,6893,BC,-117.3775,49.8972222222222,838.0,1969-05-03,1971-03-31,Irregular,Precipitation (Cumulative)|Surface Snow Depth (Point)
17,ARDA,114169,5213,WILSON,6894,BC,-117.423333333333,50.0375,602.0,1969-05-02,1970-10-29,Irregular,Precipitation (Cumulative)|Surface Snow Depth (Point)
17,ARDA,114170,5214,ARTHUR,6895,BC,-117.461666666667,50.0925,571.0,1969-05-02,1970-10-29,Irregular,Precipitation (Cumulative)|Surface Snow Depth (Point)
17,ARDA,114171,5215,OWLS,6896,BC,-117.525833333333,50.1255555555556,704.0,1969-05-02,1971-03-31,Irregular,Precipitation (Cumulative)|Surface Snow Depth (Point)
17,ARDA,114172,5216,BIG SISTER,6897,BC,-117.598611111111,50.145,780.0,1969-05-02,1971-03-31,Irregular,Precipitation (Cumulative)|Surface Snow Depth (Point)
17,ARDA,114173,5217,PASTIE,6898,BC,-117.679444444444,50.1844444444444,770.0,1969-05-02,1971-03-31,Irregular,Precipitation (Cumulative)|Surface Snow Depth (Point)
17,ARDA,114179,5221,DIXON,6902,BC,-117.925,50.105,457.0,1969-08-30,1970-10-30,Irregular,Precipitation (Cumulative)
17,ARDA,114180,5222,GARNET,6903,BC,-117.976666666667,50.1333333333333,602.0,1969-08-30,1970-10-30,Irregular,Precipitation (Cumulative)
17,ARDA,114182,5223,SADDLE,6904,BC,-117.968333333333,50.2166666666667,648.0,1969-07-30,1970-10-30,Irregular,Precipitation (Cumulative)
17,ARDA,114183,5224,BALDUR,6905,BC,-118.018333333333,50.3883333333333,716.0,1969-08-30,1970-10-30,Irregular,Precipitation (Cumulative)
17,ARDA,114184,5225,FOSTHALL,6906,BC,-118.025,50.3519444444444,693.0,1969-07-30,1970-10-30,Irregular,Precipitation (Cumulative)
17,ARDA,114185,5226,PLANT,6907,BC,-118.054166666667,50.3233333333333,687.0,1969-07-30,1970-10-30,Irregular,Precipitation (Cumulative)
17,ARDA,114186,5227,CUSSON,6908,BC,-118.0425,50.265,710.0,1969-08-30,1970-10-30,Irregular,Precipitation (Cumulative)
17,ARDA,114187,5228,RIOULX,6909,BC,-118.033333333333,50.2233333333333,1021.0,1969-07-30,1970-10-30,Irregular,Precipitation (Cumulative)
17,ARDA,114188,5229,WHATSHAN,6910,BC,-118.081666666667,50.1858333333333,891.0,1969-06-29,1970-10-30,Irregular,Precipitation (Cumulative)
17,ARDA,114189,5230,FIFE,6911,BC,-118.101666666667,50.1233333333333,754.0,1969-06-29,1970-10-30,Irregular,Precipitation (Cumulative)
17,ARDA,114190,5231,STEVENS,6912,BC,-118.070833333333,50.0908333333333,762.0,1969-06-29,1970-10-30,Irregular,Precipitation (Cumulative)
17,ARDA,114191,5232,INGERSOLL,6913,BC,-118.0875,50.0383333333333,808.0,1969-07-30,1970-10-30,Irregular,Precipitation (Cumulative)
17,ARDA,114192,5233,CHRISTY,6914,BC,-118.088333333333,49.935,695.0,1969-06-29,1970-10-30,Irregular,Precipitation (Cumulative)
17,ARDA,114193,5234,ANDRES,6915,BC,-118.108333333333,49.945,661.0,1969-06-29,1970-10-30,Irregular,Precipitation (Cumulative)
17,ARDA,114194,5235,KUSKANAX,6916,BC,-117.811944444444,50.2613888888889,503.0,1969-05-02,1971-03-30,Irregular,Precipitation (Cumulative)|Surface Snow Depth (Point)
17,ARDA,114195,5236,TURNER,6917,BC,-117.851666666667,50.3033333333333,480.0,1969-05-02,1970-10-29,Irregular,Precipitation (Cumulative)
17,ARDA,114196,5237,CAPE HORNE,6918,BC,-117.885555555556,50.3416666666667,520.0,1969-05-02,1971-03-30,Irregular,Precipitation (Cumulative)|Surface Snow Depth (Point)
17,ARDA,114197,5238,ST LEON,6919,BC,-117.886111111111,50.4383333333333,454.0,1969-05-02,1971-03-30,Irregular,Precipitation (Cumulative)|Surface Snow Depth (Point)
17,ARDA,116033,5555,MINNIE LK 2,7237,BC,-120.412222222222,50.005,1073.0,1981-10-24,1987-02-16,Daily,Precipitation (Cumulative)|Precipitation Amount|Surface Snow Depth (Point)|Temperature (Max.)|Temperature (Min.)
17,ARDA,116068,5573,DURE,7255,BC,-119.056944444444,50.2425,568.0,1969-05-30,1972-09-30,Irregular,Precipitation (Cumulative)|Surface Snow Depth (Point)
17,ARDA,116075,5578,BISSON,7260,BC,-118.55,50.0408333333333,1204.0,1969-05-02,1972-09-29,Irregular,Precipitation (Cumulative)|Surface Snow Depth (Point)
17,ARDA,116081,5580,MAID,7262,BC,-119.2075,50.425,395.0,1971-03-18,1972-10-29,Daily,Precipitation (Cumulative)|Relative Humidity (Mean)|Surface Snow Depth (Point)|Temperature (Max.)|Temperature (Min.)
17,ARDA,116116,5601,DEAFIES,7283,BC,-118.934166666667,50.3875,747.0,1971-05-30,1972-09-29,Irregular,Precipitation (Cumulative)
17,ARDA,116139,5619,DUTEAU,7301,BC,-119.045,50.2166666666667,628.0,1971-04-07,1972-08-31,Daily,Precipitation (Cumulative)|Surface Snow Depth (Point)|Temperature (Max.)|Temperature (Min.)
17,ARDA,116202,5680,VANITY      KAM,7362,BC,-119.827777777778,50.3916666666667,705.0,1971-05-29,1973-10-25,Irregular,Precipitation (Cumulative)|Surface Snow Depth (Point)
17,ARDA,116203,5681,YELBELMAR   KAM,7363,BC,-119.954166666667,50.3416666666667,976.0,1971-05-29,1973-10-25,Irregular,Precipitation (Cumulative)|Surface Snow Depth (Point)
17,ARDA,116204,5682,SALMON LAKE KAM,7364,BC,-119.991666666667,50.2833333333333,950.0,1971-05-29,1973-10-25,Irregular,Precipitation (Cumulative)|Surface Snow Depth (Point)
17,ARDA,116205,5683,PIKEHEAD    KAM,7365,BC,-120.051111111111,50.2305555555556,877.0,1971-05-29,1973-10-25,Irregular,Precipitation (Cumulative)|Surface Snow Depth (Point)
17,ARDA,116206,5684,CHAPPERON LK,7366,BC,-120.115277777778,50.1777777777778,878.0,1971-04-11,1973-10-24,Daily,Precipitation (Cumulative)|Surface Snow Depth (Point)|Temperature (Max.)|Temperature (Min.)
17,ARDA,116207,5685,SPAHOMIN    KAM,7367,BC,-120.234722222222,50.1583333333333,808.0,1971-06-27,1973-10-25,Irregular,Precipitation (Cumulative)|Surface Snow Depth (Point)
17,ARDA,116208,5686,COMMONAGE   KAM,7368,BC,-120.330555555556,50.1458333333333,856.0,1971-05-29,1973-10-25,Irregular,Precipitation (Cumulative)|Surface Snow Depth (Point)
17,ARDA,116209,5687,SHAMILE     KAM,7369,BC,-120.411111111111,50.1819444444444,743.0,1971-05-29,1973-10-24,Irregular,Precipitation (Cumulative)|Surface Snow Depth (Point)
17,ARDA,116241,5719,SUGARLOAF   KAM,7401,BC,-120.566666666667,50.15,671.0,1971-06-28,1971-11-26,Irregular,Precipitation (Cumulative)|Surface Snow Depth (Point)
17,ARDA,116241,5719,SUGARLOAF   KAM,7402,BC,-120.4,50.15,671.0,1972-02-25,1973-09-27,Irregular,Precipitation (Cumulative)|Surface Snow Depth (Point)
17,ARDA,116242,5720,MEANDER     KAM,7403,BC,-120.476388888889,50.225,632.0,1971-05-28,1973-10-24,Irregular,Precipitation (Cumulative)|Surface Snow Depth (Point)
17,ARDA,116243,5721,GOGO        KAM,7404,BC,-120.407777777778,50.2819444444444,658.0,1971-05-28,1973-10-26,Irregular,Precipitation (Cumulative)|Surface Snow Depth (Point)
17,ARDA,116244,5722,PAMPAS      KAM,7405,BC,-120.418055555556,50.3430555555556,762.0,1971-05-28,1973-10-26,Irregular,Precipitation (Cumulative)|Surface Snow Depth (Point)
17,ARDA,116245,5723,STUMP LAKE  KAM,7406,BC,-120.331944444444,50.3930555555556,754.0,1971-04-10,1973-10-26,Daily,Precipitation (Cumulative)|Surface Snow Depth (Point)|Temperature (Max.)|Temperature (Min.)
17,ARDA,116261,5739,MT MABEL,7422,BC,-120.481944444444,50.2666666666667,960.0,1971-04-24,1973-10-26,Daily,Precipitation (Cumulative)|Temperature (Max.)|Temperature (Min.)
17,ARDA,116410,5802,MINNIE LAKE,7485,BC,-120.409166666667,50.0052777777778,1090.0,1981-01-14,1981-10-24,Daily,Precipitation (Cumulative)|Precipitation Amount|Temperature (Max.)|Temperature (Min.)
17,ARDA,116411,5803,CHAPPERON LK,7486,BC,-120.023055555556,50.2058333333333,991.0,1981-01-15,1987-02-16,Daily,Precipitation (Cumulative)|Surface Snow Depth (Point)|Temperature (Max.)|Temperature (Min.)
17,ARDA,116412,5804,LAUDER RANCH,7487,BC,-120.3375,50.2058333333333,933.0,1981-01-15,1991-03-04,Daily,Precipitation (Cumulative)|Precipitation Amount|Surface Snow Depth (Point)|Temperature (Max.)|Temperature (Min.)
17,ARDA,116500,5809,QUILCHENACDAKAM,7492,BC,-120.505555555556,50.1638888888889,648.0,1968-11-15,1973-10-01,Daily,Precipitation (Cumulative)|Relative Humidity (Mean)|Surface Snow Depth (Point)|Temperature (Max.)|Temperature (Min.)
17,ARDA,116501,5810,HAMILTON CDAKAM,7493,BC,-120.420833333333,50.0666666666667,1250.0,1969-04-11,1973-09-30,Daily,Precipitation (Cumulative)|Relative Humidity (Mean)|Surface Snow Depth (Point)|Temperature (Max.)|Temperature (Min.)
17,ARDA,116502,5811,MINNIE L CDAKAM,7494,BC,-120.4125,50.0291666666667,1097.0,1969-04-11,1973-10-01,Daily,Precipitation (Cumulative)|Relative Humidity (Mean)|Surface Snow Depth (Point)|Temperature (Max.)|Temperature (Min.)
17,ARDA,116503,5812,GOOSE L CDA KAM,7495,BC,-120.433333333333,50.1069444444444,1158.0,1971-05-06,1973-10-01,Daily,Precipitation (Cumulative)|Relative Humidity (Mean)|Surface Snow Depth (Point)|Temperature (Max.)|Temperature (Min.)
17,ARDA,116511,5819,DARDANELLES KAM,7502,BC,-120.276388888889,50.3041666666667,1372.0,1972-05-25,1973-10-18,Daily,Precipitation (Cumulative)|Temperature (Max.)|Temperature (Min.)
17,ARDA,116512,5820,EQUISES CK  KAM,7503,BC,-119.656944444444,50.3416666666667,1646.0,1972-06-27,1973-10-04,Daily,Precipitation (Cumulative)|Temperature (Max.)|Temperature (Min.)
17,ARDA,116513,5821,GLIMPSE LAKEKAM,7504,BC,-120.291666666667,50.2472222222222,1189.0,1972-05-26,1973-10-18,Daily,Precipitation (Cumulative)|Temperature (Max.)|Temperature (Min.)
19,EC_raw,1123965,6606,Kelowna Airport,8291,BC,-119.3777778,49.95722222,429.5,2011-05-31,2013-01-21,Hourly,Air Pressure Tendency|Dew Point Temperature (Point)|Mean Sea Level|Precipitation Amount|Relative Humidity (Point)|Temperature (Max.)|Temperature (Min.)|Temperature (Point)|Wind Direction (Mean)|Wind Gust (Max.)|Wind Speed (Point)
19,EC_raw,1145297,6618,Nakusp,8303,BC,-117.8127778,50.26638889,512.1,2010-03-02,2024-01-14,Hourly,Air Pressure Tendency|Dew Point Temperature (Point)|Mean Sea Level|Precipitation Amount|Relative Humidity (Point)|Snowfall Amount|Temperature (Max.)|Temperature (Min.)|Temperature (Point)|Wind Direction (Mean)|Wind Gust (Max.)|Wind Speed (Point)
19,EC_raw,1128581,6666,Vernon,8351,BC,-119.1935556,50.22330556,482.0,2011-05-31,2013-01-21,Hourly,Air Pressure Tendency|Dew Point Temperature (Point)|Mean Sea Level|Precipitation Amount|Relative Humidity (Point)|Temperature (Max.)|Temperature (Min.)|Temperature (Point)|Wind Direction (Mean)|Wind Gust (Max.)|Wind Speed (Point)
19,EC_raw,1123939,10822,Kelowna Airport,12962,BC,-119.38,49.96,433.1,2010-01-02,2024-01-14,Hourly,Cloud Cover Fraction|Dew Point Temperature (Point)|Mean Sea Level|Precipitation Amount|Relative Humidity (Point)|Temperature (Max.)|Temperature (Min.)|Temperature (Point)|Wind Direction (Mean)|Wind Gust (Max.)|Wind Speed (Point)
19,EC_raw,1128582,10836,Vernon,12978,BC,-119.19,50.22,482.0,2010-03-02,2024-01-12,Hourly,Air Pressure Tendency|Dew Point Temperature (Point)|Mean Sea Level|Precipitation Amount|Relative Humidity (Point)|Temperature (Max.)|Temperature (Min.)|Temperature (Point)|Wind Direction (Mean)|Wind Gust (Max.)|Wind Speed (Point)
19,EC_raw,1123996,10908,Kelowna,13065,BC,-119.400278,49.940833,456.0,2013-03-14,2024-01-14,Hourly,Air Pressure Tendency|Dew Point Temperature (Point)|Mean Sea Level|Precipitation Amount|Relative Humidity (Point)|Temperature (Max.)|Temperature (Min.)|Temperature (Point)
12,FLNRO-WMB,1183,11003,ZZ SPRINGER QD,13171,BC,-117.3969333,49.79713333,1826.0,2014-07-20,2014-08-04,Unspecified,Precipitation Amount|Relative Humidity (Mean)|Temperature (Point)|Wind Direction (Mean)|Wind Speed (Mean)
12,FLNRO-WMB,1214,11413,ZZ KEALY CREEK TS,13474,BC,-118.4452833,50.40876667,1223.0,2015-06-09,2015-10-07,Unspecified,Precipitation Amount|Relative Humidity (Mean)|Temperature (Point)|Wind Direction (Mean)|Wind Speed (Mean)
12,FLNRO-WMB,1216,11415,ZZ ESPERON TS,13476,BC,-119.6911167,50.07055,1429.0,2015-06-10,2015-10-07,Unspecified,Precipitation Amount|Relative Humidity (Mean)|Temperature (Point)|Wind Direction (Mean)|Wind Speed (Mean)
12,FLNRO-WMB,1215,11416,ZZ POSTILL LAKE TEMP,13477,BC,-119.22945,49.98528333,1395.0,2015-06-11,2017-11-01,Unspecified,Precipitation Amount|Relative Humidity (Mean)|Temperature (Point)|Wind Direction (Mean)|Wind Speed (Mean)
12,FLNRO-WMB,1256,12021,ZZ MISSION RIDGE TS,14078,BC,-119.1238833,49.89471667,1250.0,2015-08-21,2016-09-17,Unspecified,Precipitation Amount|Relative Humidity (Mean)|Temperature (Point)|Wind Direction (Mean)|Wind Speed (Mean)
12,FLNRO-WMB,1277,12035,WEST KELOWNA,14092,BC,-119.5695,49.8832,650.0,2016-12-19,2024-01-14,Unspecified,Dew Point Temperature|Precipitation Amount|Rainfall 1hr|Rainfall 24hr|Relative Humidity|Relative Humidity (Mean)|Temperature|Temperature (Point)|Wind Direction|Wind Direction (Mean)|Wind Speed|Wind Speed (Mean)
12,FLNRO-WMB,1285,12046,ZZ KATHLEEN LAKE TEMP,14103,BC,-120.06695,49.73833333,1397.0,2017-05-31,2017-10-20,Unspecified,Precipitation Amount|Relative Humidity (Mean)|Temperature (Point)|Wind Direction (Mean)|Wind Speed (Mean)
9,ENV-AQN,0500886,12170,Kelowna College,14226,BC,-119.477367,49.862336,347.0,2009-01-01,2019-06-03,Hourly,Relative Humidity|Relative Humidity (Point)|Temperature (Mean)|Wind Direction (Point)|Wind Speed (Point)
12,FLNRO-WMB,480,12335,SILVERSTAR SF,14391,BC,-119.0654167,50.3682,1880.0,2018-06-26,2024-01-13,Unspecified,Precipitation Amount|Relative Humidity (Mean)|Temperature (Point)|Wind Direction (Mean)|Wind Speed (Mean)
9,ENV-AQN,E317850,12462,Kelowna KLO Road,14484,BC,-119.467461,49.862119,350.0,2019-09-01,2024-01-07,Unspecified,Relative Humidity|Relative Humidity (Point)|Temperature (Mean)|Wind Direction (Point)|Wind Speed (Point)
2,MoTIe,29093,12470,Pothole Lake,14492,BC,-120.54637,49.93951,1045.0,2019-11-21,2024-01-14,Unspecified,Dew Point Temperature|Dew Point Temperature (Mean)|Precipitation 24hr|Precipitation Amount|Relative Humidity|Relative Humidity (Mean)|Snow Depth|Snowfall|Temperature (Max.)|Temperature (Mean)|Temperature (Min.)|Temperature (Point)|Wind Direction|Wind Direction (Mean)|Wind Direction (Std Dev)|Wind Gust|Wind Speed|Wind Speed (Mean)
2,MoTIe,29094,12471,Brenda Mine,14493,BC,-119.93686,49.86973,1270.0,2019-11-21,2024-01-14,Unspecified,Dew Point Temperature|Precipitation 24hr|Precipitation Amount|Relative Humidity|Relative Humidity (Mean)|Snow Depth|Snowfall|Temperature (Max.)|Temperature (Mean)|Temperature (Min.)|Temperature (Point)
2,MoTIe,34091,12473,Monashee Pass,14495,BC,-118.39633,50.05055,1223.0,2019-11-21,2024-01-14,Unspecified,Air Pressure|Air Pressure (Point)|Dew Point Temperature|Dew Point Temperature (Mean)|Precipitation 24hr|Precipitation Amount|Relative Humidity|Relative Humidity (Mean)|Sea Level Pressure|Snow Depth|Snowfall|Surface Snow Depth (Point)|Temperature (Max.)|Temperature (Mean)|Temperature (Min.)|Temperature (Point)|Wind Direction|Wind Direction (Mean)|Wind Direction (Std Dev)|Wind Gust|Wind Speed|Wind Speed (Mean)
2,MoTIe,34127,12474,Dardanelle,14496,BC,-117.18099,50.0223,2200.0,2019-11-21,2024-01-14,Unspecified,Dew Point Temperature|Dew Point Temperature (Mean)|Relative Humidity|Relative Humidity (Mean)|Temperature (Max.)|Temperature (Mean)|Temperature (Min.)|Temperature (Point)|Wind Direction|Wind Direction (Mean)|Wind Direction (Std Dev)|Wind Gust|Wind Speed|Wind Speed (Mean)
14,ENV-ASP,2F01AP,12509,Trout Creek West,14531,BC,-120.1891,49.74017,1420.0,2019-12-16,2024-01-14,Unspecified,Cumulative Precipitation|Precipitation 1hr|Precipitation 24hr|Snow Depth|Snow Water Equivalent|Temperature (Mean)
9,ENV-AQN,Kelowna KLO Road,12554,,14576,BC,-119.467461,49.862119,,2020-07-27,2020-11-22,Unspecified,Relative Humidity (Point)|Wind Direction (Point)
9,ENV-AQN,Vernon Science Centre,12585,,14607,BC,-119.270723,50.260617,,2020-07-27,2020-11-22,Unspecified,Relative Humidity (Point)|Wind Direction (Point)
14,ENV-ASP,2F10P,12954,,14886,BC,-119.0621,50.3714,,2021-03-18,2024-01-11,Unspecified,Cumulative Precipitation|Precipitation 1hr|Precipitation 24hr|Snow Depth|Snow Water Equivalent|Temperature (Mean)
11,FLNRO-FERN,WADF7 Kokanee,13047,WADF7 Kokanee,14979,BC,-117.194916,49.771598,1970.0,unknown,unknown,Unspecified,
11,FLNRO-FERN,WADF8 Ranger,13050,WADF8 Ranger,14982,BC,-117.1808333,49.77305556,2020.0,unknown,unknown,Unspecified,
