X,Y,Name,FIRE_OF_NOTE_IND,FIRE_SIZE_HA,Field_1,Fire Number,GEOGRAPHIC,IGNITION DATE,INCIDENT_NAME,LATITUDE,LONGITUDE,RESPONSE_TYPE_DESC,YEAR
-120.537748447304,50.8131729832942,Watching Creek,0,268,Watching Creek,K20872,Watching Creek,2022/07/29 04:56:07,Watching Creek,50.813167,-120.537733,Full,2022
-116.895447624596,50.3085733783272,Glacier Creek,0,265.5,Glacier Creek,N72255,Glacier Creek,2022/09/01 05:30:43,,50.308567,-116.895433,Full,2022
-122.368016150411,52.0560058142841,Till Lake,0,0.09,Till Lake,C21808,Till Lake,2022/08/22 03:13:20,,52.056,-122.368,Full,2022
-127.721135262613,55.4395881933182,Kispiox Rodeo Grounds,0,0.15,Kispiox Rodeo Grounds,R40172,Kispiox Rodeo Grounds,2022/05/10 01:00:00,,55.439583,-127.721117,Full,2022
-121.131468926238,59.1401231825008,Kotcho Lake,0,5.6,Kotcho Lake,G90594,Kotcho Lake,2022/07/16 11:23:00,,59.140117,-121.13145,Full,2022
-123.52009838098,48.8020555417303,Mount Maxwell,0,0.009,Mount Maxwell,V62621,Mount Maxwell,2022/10/08 12:00:45,MOUNT MAXWELL,48.80205,-123.520083,Modified,2022
-126.879700736619,54.4659382948645,S of Dockrill Creek,0,0.009,S of Dockrill Creek,R21367,S of Dockrill Creek,2022/08/12 10:40:26,Dockrill Creek,54.465933,-126.879683,Full,2022
-124.472048560616,48.9253884370523,Kissinger Lake,0,0.009,Kissinger Lake,V62423,Kissinger Lake,2022/09/13 01:31:34,KISSINGER LAKE,48.925383,-124.472033,Full,2022
-120.950048097067,49.3114228604035,Holding Creek - MONITOR ONLY,0,0.009,Holding Creek - MONITOR ONLY,V12680,Holding Creek - MONITOR ONLY,2022/10/11 05:56:19,HOLDING CREEK,49.311417,-120.950033,,2022
-125.193882005268,50.1354883982625,"End of Valdes Dr, Quadra Isl",0,0.009,"End of Valdes Dr, Quadra Isl",V82784,"End of Valdes Dr, Quadra Isl",2022/10/24 07:35:18,END OF VALDES DR,50.135483,-125.193866,Full,2022
-116.043714485311,50.4150894819668,Brady Creek,0,0.009,Brady Creek,N21770,Brady Creek,2022/08/22 12:35:36,Brady Creek 2,50.415083,-116.0437,Full,2022
-119.856882353193,50.9060390682785,Cahilty Lake,0,0.009,Cahilty Lake,K21131,Cahilty Lake,2022/08/08 08:16:43,,50.906033,-119.856867,Full,2022
-115.785481214426,49.6032234577205,Cranbrook,0,0.001,Cranbrook,N11892,Cranbrook,2022/08/23 05:08:25,Cranbrook Airport,49.603217,-115.785467,Full,2022
-125.116100002682,53.2372055024134,Vantine Creek,0,0.009,Vantine Creek,G41326,Vantine Creek,2022/08/12 05:00:00,,53.2372,-125.116083,Full,2022
-119.821247979643,49.6121890049911,Liddell Creek,0,0.2,Liddell Creek,K51080,Liddell Creek,2022/08/04 06:51:00,,49.612183,-119.821233,Full,2022
-119.374682859036,52.7893232162093,Westridge,0,0.009,Westridge,G30871,Westridge,2022/07/29 05:23:26,Westridge,52.789317,-119.374667,Full,2022
-124.113048599791,49.2750054935329,Nanoose Peninsula,0,0.1,Nanoose Peninsula,V72536,Nanoose Peninsula,2022/10/01 00:00:00,NANOOSE PENINSULA,49.275,-124.113033,Full,2022
-121.32343208673,49.0360558031194,Pale Face Creek,0,0.4,Pale Face Creek,V11936,Pale Face Creek,2022/08/24 04:07:25,PALE FACE CREEK,49.03605,-121.323417,Full,2022
-121.552467374356,55.731623043617,West End Fraser Mill,0,0.009,West End Fraser Mill,G70640,West End Fraser Mill,2022/07/18 04:46:32,,55.731617,-121.55245,Full,2022
-120.937698221913,49.7791728853862,Brook Creek,0,0.009,Brook Creek,K61862,Brook Creek,2022/08/23 02:02:44,,49.779167,-120.937683,Full,2022
-122.292265358526,49.4465887123671,Tingle Creek - MODIFIED RESPONSE,0,4,Tingle Creek - MODIFIED RESPONSE,V11036,Tingle Creek - MODIFIED RESPONSE,2022/08/01 06:10:03,TINGLE CREEK,49.446583,-122.29225,Full,2022
-121.645782515272,50.3902558316979,6 km Laluwessen Road,0,0.009,6 km Laluwessen Road,K70158,6 km Laluwessen Road,2022/05/05 10:28:41,Laulewessen,50.39025,-121.645767,Full,2022
-121.717465579993,50.5726388320693,Rough Creek,0,0.93,Rough Creek,K71293,Rough Creek,2022/08/11 03:55:34,ROUGH CREEK,50.572633,-121.71745,Full,2022
-119.005998286207,51.2033391838485,Albus Falls Trail,0,0.009,Albus Falls Trail,K41032,Albus Falls Trail,2022/08/02 07:00:00,ALBUS FALLS TRAIL,51.203333,-119.005983,Full,2022
-124.571982564714,48.8888724236865,S of Nitinat River Park,0,0.009,S of Nitinat River Park,V72767,S of Nitinat River Park,2022/10/20 01:10:04,S OF NITNAT RIVER PK,48.888867,-124.571967,Full,2022
-120.38014822502,50.1408059688196,Howes Creek,0,0.01,Howes Creek,K61437,Howes Creek,2022/08/14 09:11:42,Howes Creek,50.1408,-120.380133,Full,2022
-120.685482099546,49.4921728996331,Roney Creek,0,0.04,Roney Creek,K61343,Roney Creek,2022/08/12 07:39:00,RONEY CREEK,49.492167,-120.685467,Full,2022
-123.325648847188,50.5797226398127,19km Lillooet FSR S,0,0.1,19km Lillooet FSR S,V32237,19km Lillooet FSR S,2022/09/02 03:30:00,19KM LILLOOET FSR S,50.579717,-123.325633,Full,2022
-117.459431591989,49.789339283533,Climax Creek,0,0.04,Climax Creek,N51960,Climax Creek,2022/08/23 11:03:02,Climax Creek,49.789333,-117.459417,Full,2022
-120.586815368575,50.5130059629101,Melba Creek,0,0.009,Melba Creek,K21316,Melba Creek,2022/08/12 03:30:30,Melba Creek,50.513,-120.5868,Full,2022
-121.455216289078,52.9385059622111,Meridian Mountain,0,0.09,Meridian Mountain,C11775,Meridian Mountain,2022/08/22 02:06:02,,52.9385,-121.4552,Modified,2022
-122.257065724305,50.7529557754225,Nosebag Trail,0,0.009,Nosebag Trail,K71451,Nosebag Trail,2022/08/10 09:00:38,Nosebag Trail,50.75295,-122.25705,Full,2022
-130.469487350824,58.8973378036369,Adsit Lake,0,0.92,Adsit Lake,R90511,Adsit Lake,2022/07/06 05:28:28,,58.897333,-130.469467,Full,2022
-121.788632176362,49.078888752871,Allison Pools,0,0.009,Allison Pools,V12589,Allison Pools,2022/10/04 09:32:55,ALLISON POOLS,49.078883,-121.788617,Full,2022
-121.574715327941,49.7722058110159,Scuzzy Creek - MONITOR ONLY,0,0.3,Scuzzy Creek - MONITOR ONLY,V12583,Scuzzy Creek - MONITOR ONLY,2022/10/03 08:57:15,SCUZZY CR - MONITOR,49.7722,-121.5747,,2022
-120.790832232122,49.9091059087386,Voght Creek,0,0.26,Voght Creek,K61142,Voght Creek,2022/08/08 05:15:00,,49.9091,-120.790817,Full,2022
-126.446100482116,53.9831223443528,Colleymount Rd,0,0.009,Colleymount Rd,R22314,Colleymount Rd,2022/09/07 02:20:00,Noralee,53.983117,-126.446083,Full,2022
-116.839180466036,49.7692733511936,Tam O'Shanter Creek,0,0.16,Tam O'Shanter Creek,N71544,Tam O'Shanter Creek,2022/08/18 04:11:02,,49.769267,-116.839166,Full,2022
-130.891037034407,58.2222377439369,Manfield Creek,0,0.009,Manfield Creek,R90565,Manfield Creek,2022/07/02 10:19:09,,58.222233,-130.891017,Full,2022
-120.866732057774,50.413572594764,Antler Lake,0,1.5,Antler Lake,K61483,Antler Lake,2022/08/15 02:00:00,Antler Lake,50.413567,-120.866717,Full,2022
-118.095932051145,50.9922562798571,Mount Mackenzie,0,0.009,Mount Mackenzie,N42032,Mount Mackenzie,2022/08/19 08:06:42,,50.99225,-118.095917,Modified,2022
-131.576136814725,57.6394546453236,Kirk Creek,0,0.1,Kirk Creek,R90508,Kirk Creek,2022/07/04 00:00:00,,57.63945,-131.576117,Monitor,2022
-121.858633043732,51.9963058755838,140 Mile House,0,3,140 Mile House,C20103,140 Mile House,2022/04/23 10:00:00,,51.9963,-121.858617,Monitor,2022
-121.906048347019,49.6377227667477,East Harrison,0,0.009,East Harrison,V12436,East Harrison,2022/09/15 07:13:30,EAST HARRISON,49.637717,-121.906033,,2022
-123.400983348247,52.1374726883679,Alexis Lake Rd,0,7,Alexis Lake Rd,C50056,Alexis Lake Rd,2022/04/14 01:20:00,,52.137467,-123.400967,Full,2022
-117.733764572475,49.519139236044,Frog Peak #6,0,0.02,Frog Peak #6,N50729,Frog Peak #6,2022/07/23 11:24:09,,49.519133,-117.73375,Full,2022
-119.8338820515,49.8668060175107,Trepanier Creek,0,0.009,Trepanier Creek,K52429,Trepanier Creek,2022/09/13 07:22:00,,49.8668,-119.833867,Full,2022
-117.464731498302,49.4346392605289,Mtn Drummond # 2,0,0.16,Mtn Drummond # 2,N72099,Mtn Drummond # 2,2022/08/27 02:54:23,Mt. Drummond #2,49.434633,-117.464717,Full,2022
-117.313081788003,50.6018893486819,Ottawa Creek,0,40,Ottawa Creek,N51678,Ottawa Creek,2022/08/19 11:12:41,,50.601883,-117.313067,Monitor,2022
-120.886186107202,59.558773225011,4 miles east of Yeka Lake,0,0.2,4 miles east of Yeka Lake,G90320,4 miles east of Yeka Lake,2022/06/20 11:53:00,,59.558767,-120.886167,Full,2022
-118.196814729382,49.7843561996149,Eagle Creek,0,2,Eagle Creek,N51245,Eagle Creek,2022/08/11 12:08:13,Eagle Creek,49.78435,-118.1968,Full,2022
-125.675317842853,55.1745554710643,Takla Lake,0,0.009,Takla Lake,G51494,Takla Lake,2022/08/12 08:27:26,,55.17455,-125.6753,Full,2022
-118.855214650963,49.0219390804176,Midway Mill,0,1.09,Midway Mill,N60046,Midway Mill,2022/04/13 10:16:00,Midway,49.021933,-118.8552,Full,2022
-118.996181700186,49.1160890705458,Kettle River,0,0.009,Kettle River,N60654,Kettle River,2022/07/20 09:25:25,Kettle Valley Fire,49.116083,-118.996167,Full,2022
-125.6911326285,51.9033383929585,Knot Lakes - MONITOR ONLY,0,0.009,Knot Lakes - MONITOR ONLY,VA2318,Knot Lakes - MONITOR ONLY,2022/09/06 03:00:00,KNOT LAKES,51.903333,-125.691116,Monitor,2022
-125.36116717375,53.6014884792588,Mackenzie Lake,0,1.8,Mackenzie Lake,G41730,Mackenzie Lake,2022/08/20 03:39:54,,53.601483,-125.36115,Full,2022
-122.320850681443,56.120222949908,Williston Lake,0,0.009,Williston Lake,G70216,Williston Lake,2022/05/23 07:00:00,,56.120217,-122.320833,Full,2022
-120.616214985109,49.1057558874557,Pasayten River,0,0.01,Pasayten River,V11998,Pasayten River,2022/08/25 05:26:10,3k South of Eastgate,49.10575,-120.6162,Full,2022
-118.020931758394,50.0080232330139,Mt Ingorsol,0,0.009,Mt Ingorsol,N52081,Mt Ingorsol,2022/08/26 08:45:00,,50.008017,-118.020917,Full,2022
-121.321765816751,51.5774559240579,Hwy 24 and Hwy 97,0,0.009,Hwy 24 and Hwy 97,C40971,Hwy 24 and Hwy 97,2022/08/01 02:47:48,,51.57745,-121.32175,Full,2022
-118.687265462867,51.9722562610273,Pat Creek,0,0.009,Pat Creek,N41852,Pat Creek,2022/08/23 01:00:00,,51.97225,-118.68725,Full,2022
-123.488000753842,55.8112387828434,Scott Creek,0,0.009,Scott Creek,G61025,Scott Creek,2022/07/29 08:21:47,,55.811233,-123.487983,Full,2022
-115.751497307989,49.982639486851,Johnson Lake,0,0.01,Johnson Lake,N22059,Johnson Lake,2022/08/26 11:09:55,johnson lake,49.982633,-115.751483,Full,2022
-121.744765238589,49.3412727708267,Hicks Lake Rd,0,0.009,Hicks Lake Rd,V10389,Hicks Lake Rd,2022/06/30 02:45:12,HICKS LAKE RD,49.341267,-121.74475,Full,2022
-118.486081733539,49.5957391554811,Franklin Creek,0,0.009,Franklin Creek,N61856,Franklin Creek,2022/08/22 08:51:32,,49.595733,-118.486067,Full,2022
-124.903715731153,49.319288402225,Stamp River,0,0.001,Stamp River,V72603,Stamp River,2022/10/05 10:00:50,STAMP RIVER,49.319283,-124.9037,Full,2022
-121.535182369379,49.9427228243229,Speyum Creek #3,0,0.009,Speyum Creek #3,V12017,Speyum Creek #3,2022/08/25 03:10:42,SPEYUM CREEK #3,49.942717,-121.535167,Full,2022
-120.196048503627,51.2030060429006,Mount McGregegor,0,0.009,Mount McGregegor,K20829,Mount McGregegor,2022/07/29 05:26:06,MOUNT MCGREGEGOR,51.203,-120.196033,Full,2022
-116.649014809627,51.129156456353,Mallard Creek,0,0.3,Mallard Creek,N22204,Mallard Creek,2022/09/01 08:34:05,Mallard Creek,51.12915,-116.649,Modified,2022
-123.129116259076,52.0008227173451,N of Lees Corner,0,2.91,N of Lees Corner,C52638,N of Lees Corner,2022/10/09 03:20:11,Anaham flats,52.000817,-123.1291,Full,2022
-118.209865040391,50.8829062605701,Mt. Begbie #2,0,0.009,Mt. Begbie #2,N40849,Mt. Begbie #2,2022/07/29 10:37:58,Mt. Begbie,50.8829,-118.20985,Full,2022
-122.434066127006,51.9491388024786,Riske Creek,0,23,Riske Creek,C20104,Riske Creek,2022/04/23 12:00:00,,51.949133,-122.43405,Full,2022
-117.124716791284,50.7410863782613,Fitch Creek,0,13,Fitch Creek,N72519,Fitch Creek,2022/08/19 08:21:22,,50.74108,-117.124702,Monitor,2022
-118.289464931494,50.448739227002,Goat Mountain,0,0.009,Goat Mountain,K41923,Goat Mountain,2022/08/22 01:00:00,,50.448733,-118.28945,Monitor,2022
-121.525432893906,51.7083389041239,Rock Creek,0,0.09,Rock Creek,C41012,Rock Creek,2022/08/01 07:12:28,,51.708333,-121.525417,Full,2022
-124.509015683084,49.3575384501154,Allgard Road,0,0.009,Allgard Road,V72556,Allgard Road,2022/10/02 09:46:02,ALLGARD ROAD,49.357533,-124.509,Full,2022
-120.433215352607,50.5521389830094,13 Km Goose Lake FSR,0,0.009,13 Km Goose Lake FSR,K20165,13 Km Goose Lake FSR,2022/05/08 12:52:31,13 km Goose Lk FSR,50.552133,-120.4332,Full,2022
-118.173482042109,50.9096892665268,Shaketown FSR,0,0.02,Shaketown FSR,N41605,Shaketown FSR,2022/08/19 02:50:19,Shaketown 1,50.909683,-118.173467,Full,2022
-119.27716504582,50.2051730997663,Kalamalka Lake Park,0,0.009,Kalamalka Lake Park,K42877,Kalamalka Lake Park,2023/03/22 03:59:22,,50.205167,-119.27715,,2022
-118.134382134291,51.2487732897886,Carnes #3,0,0.009,Carnes #3,N41638,Carnes #3,2022/08/19 04:34:09,,51.248767,-118.134367,Modified,2022
-120.022102167856,59.9817233573812,Vinatya Creek,0,488.11,Vinatya Creek,G90274,Vinatya Creek,2022/05/31 03:50:30,,59.981717,-120.022083,Monitor,2022
-125.755849164431,50.3935553389537,W end of West Thurlow Island,0,0.009,W end of West Thurlow Island,V81266,W end of West Thurlow Island,2022/08/12 08:56:06,W END W THURLOW ISL.,50.39355,-125.755833,Full,2022
-122.187750270866,55.2028229426316,Burnt River,0,0.009,Burnt River,G72074,Burnt River,2022/08/26 11:51:43,,55.202817,-122.187733,Monitor,2022
-121.743682941588,51.738538879208,9km WS of Helena Lake,0,0.09,9km WS of Helena Lake,C42095,9km WS of Helena Lake,2022/08/27 06:29:47,,51.738533,-121.743667,Full,2022
-119.873848253261,50.555839049026,Duck Meadows,0,0.009,Duck Meadows,K21212,Duck Meadows,2022/08/10 08:59:15,Duck Meadows,50.555833,-119.873833,Full,2022
-118.775048178509,50.9888891999941,Legerwood Creek,0,0.009,Legerwood Creek,K41735,Legerwood Creek,2022/08/21 12:24:12,,50.988883,-118.775033,Full,2022
-123.098066233946,51.9415057188541,Lee's Corner,0,0.3,Lee's Corner,C50027,Lee's Corner,2022/04/09 06:50:20,,51.9415,-123.09805,Full,2022
-124.547882843343,49.9104724671304,3 Mile Bay,0,0.3,3 Mile Bay,V50441,3 Mile Bay,2022/07/02 07:00:00,3 Mile Bay,49.910467,-124.547867,Full,2022
-118.392064734695,49.668789171052,Phillips Creek,0,0.009,Phillips Creek,N61409,Phillips Creek,2022/08/12 11:51:19,Phillips Creek,49.668783,-118.39205,Full,2022
-119.733265209626,50.4888890615362,4km Station FSR,0,0.1,4km Station FSR,K40149,4km Station FSR,2022/05/02 02:00:00,4km Station fsr,50.488883,-119.73325,Full,2022
-121.456232204828,49.3932228061976,Haig Station Road,0,0.2,Haig Station Road,V11866,Haig Station Road,2022/08/23 04:00:00,HAIG STATION ROAD,49.393217,-121.456217,Full,2022
-123.960549439969,52.1429226185335,Redstone Reserve,0,1.1,Redstone Reserve,C50071,Redstone Reserve,2022/04/17 12:18:53,,52.142917,-123.960533,Full,2022
-115.707131431234,50.4684735234655,Tegart Creek,0,0.009,Tegart Creek,N22200,Tegart Creek,2022/08/21 09:00:00,Tegart Creek,50.468467,-115.707117,Full,2022
-121.07383253426,50.7882559185299,Juniper Knoll,0,2.3,Juniper Knoll,K20192,Juniper Knoll,2022/05/17 03:40:24,JUNIPER KNOLL,50.78825,-121.073817,Full,2022
-124.626632681833,49.2888384334359,Cameron Lake,0,0.001,Cameron Lake,V70230,Cameron Lake,2022/05/26 05:30:00,CAMERON LAKE,49.288833,-124.626617,Full,2022
-119.417265510583,51.6904891589828,Ivy Creek,0,0.009,Ivy Creek,K20184,Ivy Creek,2022/05/13 12:38:13,Ivy Creek,51.690483,-119.41725,Full,2022
-117.200031483127,49.5662562982844,Tunstall Creek,0,0.009,Tunstall Creek,N72066,Tunstall Creek,2022/08/25 10:58:16,,49.56625,-117.200017,Full,2022
-122.807484362881,55.1632058590767,West of Hwighway 97,0,0.002,West of Hwighway 97,G61009,West of Hwighway 97,2022/08/01 11:56:14,,55.1632,-122.807467,Full,2022
-117.752514568217,49.4939892324426,Bentz Peak,0,0.009,Bentz Peak,N51273,Bentz Peak,2022/08/11 10:17:46,,49.493983,-117.7525,Full,2022
-127.237817834609,54.5826882480017,Tenas Creek,0,0.009,Tenas Creek,R32744,Tenas Creek,2022/10/18 05:00:00,,54.582683,-127.2378,Full,2022
-118.153648120217,51.1863392836706,Martha Creek,0,0.009,Martha Creek,N41642,Martha Creek,2022/08/19 07:13:11,Martha creek,51.186333,-118.153633,Full,2022
-122.170883056295,51.8706388312826,Last Chance Road,0,0.009,Last Chance Road,C22167,Last Chance Road,2022/08/26 02:00:18,,51.870633,-122.170867,Full,2022
-119.970032207682,50.3348730260647,25km Douglas Lake Road,0,0.009,25km Douglas Lake Road,K40042,25km Douglas Lake Road,2022/04/10 12:00:32,25 KM DOUGLAS LAK...,50.334867,-119.970017,Full,2022
-123.176333279612,52.0403227133538,Dripping Water Rd,0,10,Dripping Water Rd,C50014,Dripping Water Rd,2022/04/07 02:01:52,,52.040317,-123.176317,Monitor,2022
-117.498197838571,50.6553063306719,Silver Cup#1,0,0.02,Silver Cup#1,N51655,Silver Cup#1,2022/08/19 07:44:34,,50.6553,-117.498183,Full,2022
-116.846314819354,51.0288734274278,Summit Lake,0,0.1,Summit Lake,N21654,Summit Lake,2022/08/19 11:05:28,Summit Lake,51.028867,-116.8463,Full,2022
-123.487049353357,52.1088886765976,Hwy 20 W Alexis Creek,0,0.1,Hwy 20 W Alexis Creek,C50030,Hwy 20 W Alexis Creek,2022/04/10 10:35:18,,52.108883,-123.487033,Full,2022
-120.659615102292,49.5178559044112,Connaly Creek,0,0.14,Connaly Creek,K62185,Connaly Creek,2022/08/31 06:30:00,,49.51785,-120.6596,Full,2022
-115.995597474211,50.4129734874741,McCarthy Lake,0,0.009,McCarthy Lake,N22019,McCarthy Lake,2022/08/25 02:41:50,McArthy Lake,50.412967,-115.995583,Full,2022
-116.106631283077,49.6177064234221,S Side St. Mary's Road,0,0.4,S Side St. Mary's Road,N10722,S Side St. Mary's Road,2022/07/24 08:20:06,,49.6177,-116.106617,Full,2022
-120.651398311976,50.2778889438535,Kirby Creek,0,0.009,Kirby Creek,K61398,Kirby Creek,2022/08/12 08:00:00,,50.277883,-120.651383,Full,2022
-125.012415662322,49.0088723774676,Uchucklesit Inlet,0,0.1,Uchucklesit Inlet,V72463,Uchucklesit Inlet,2022/09/19 01:00:00,UCHUCKLESIT INLET,49.008867,-125.0124,Modified,2022
-124.392049340152,51.6281225469539,Tatlayoko Lake,0,0.009,Tatlayoko Lake,C50190,Tatlayoko Lake,2022/05/17 09:00:00,,51.628117,-124.392033,Full,2022
-121.320815518483,50.5901558795853,Venables Valley South Road,0,0.1,Venables Valley South Road,K20346,Venables Valley South Road,2022/06/27 02:31:37,Venables Valley Road,50.59015,-121.3208,Full,2022
-118.3140980008,50.6758392375409,Gates Creek,0,0.009,Gates Creek,K41777,Gates Creek,2022/08/21 02:24:03,Gates Creek,50.675833,-118.314083,Full,2022
-115.519214098914,49.3614734705302,Gold Creek,0,0.009,Gold Creek,N12820,Gold Creek,2022/10/29 05:42:19,Gold Creek 24km,49.361467,-115.5192,Full,2022
-119.973148264898,50.3236229649923,28 km Private Fsr,0,0.009,28 km Private Fsr,K60048,28 km Private Fsr,2022/04/10 12:00:00,28km Private FSR,50.323617,-119.973133,Full,2022
-127.455301125139,55.2103052265436,Suskwa FSR,0,0.2,Suskwa FSR,R40097,Suskwa FSR,2022/04/22 04:34:00,highway 16,55.2103,-127.455283,Full,2022
-118.649664817069,49.7968731493063,Rendell Creek,0,0.1,Rendell Creek,N61443,Rendell Creek,2022/08/13 08:30:43,rendell,49.796867,-118.64965,Full,2022
-125.290798947176,49.8871723778916,Woodhus Creek,0,0.009,Woodhus Creek,V82503,Woodhus Creek,2022/09/26 01:31:39,OYSTER RIVER MAIN,49.887167,-125.290783,Full,2022
-122.045883118148,52.1232228569313,East White Rd,0,0.009,East White Rd,C20974,East White Rd,2022/08/01 04:17:24,East White Rd,52.123217,-122.045867,Full,2022
-120.762215551078,51.0278729661956,53km up Criss Creek FSR,0,0.009,53km up Criss Creek FSR,K20333,53km up Criss Creek FSR,2021/06/28 05:37:29,,51.027867,-120.7622,Full,2022
-119.331648631515,52.1241231903655,North Blue FSR,0,0.009,North Blue FSR,G30524,North Blue FSR,2022/07/07 06:00:00,,52.124117,-119.331633,Full,2022
-119.130232411419,51.5432231865866,Harbour Lake,0,0.1,Harbour Lake,K21027,Harbour Lake,2022/08/01 08:16:28,,51.543217,-119.130217,Full,2022
-120.586348129956,49.6661729203115,Borgeson Creek,0,0.009,Borgeson Creek,K61715,Borgeson Creek,2022/08/20 10:02:54,Borgeson Creek,49.666167,-120.586333,Full,2022
-121.282148490382,50.5171228806297,Lower Venables Creek,0,0.54,Lower Venables Creek,K22476,Lower Venables Creek,2022/09/21 11:13:08,,50.517117,-121.282133,Full,2022
-120.117753440218,54.9090912071397,Hiding Creek,0,1.33,Hiding Creek,G72179,Hiding Creek,2022/08/27 12:00:00,,54.909085,-120.117737,Full,2022
-122.212652455101,59.7087560350854,Dilly Creek,0,20.5,Dilly Creek,G90517,Dilly Creek,2022/07/06 06:48:00,,59.70875,-122.212633,Modified,2022
-120.59918236325,50.489705960579,Neil Creek FSR,0,0.009,Neil Creek FSR,K20880,Neil Creek FSR,2022/07/29 02:24:34,,50.4897,-120.599167,Full,2022
-121.351798089885,49.0292728002248,Mt. Edgar,0,0.01,Mt. Edgar,V12109,Mt. Edgar,2022/08/28 11:50:25,MT. EDGAR,49.029267,-121.351783,Full,2022
-115.705364506678,50.7367565400784,Mount Docking,1,1333,Mount Docking,N20881,Mount Docking,2022/07/29 10:13:48,Mount Docking,50.73675,-115.70535,Modified,2022
-121.523019099688,59.3163391290212,Thetlaandoa Creek,0,1.4,Thetlaandoa Creek,G90598,Thetlaandoa Creek,2022/07/16 12:38:00,,59.316333,-121.523,Full,2022
-120.789215229447,49.9029059088275,North Shovelnose,0,0.15,North Shovelnose,K62496,North Shovelnose,2022/09/24 11:46:00,,49.9029,-120.7892,Full,2022
-120.864682001252,49.0056388537467,Passage Creek,0,0.5,Passage Creek,V11450,Passage Creek,2022/08/12 10:00:00,PASSAGE CREEK,49.005633,-120.864667,Full,2022
-118.371931902496,50.2933732090511,North Fork FSR,0,0.09,North Fork FSR,K41907,North Fork FSR,2022/08/23 11:19:19,,50.293367,-118.371917,Full,2022
-120.488817943339,57.4560562348744,Kahntah River Milligan Creek,0,0.009,Kahntah River Milligan Creek,G82357,Kahntah River Milligan Creek,2022/09/02 10:42:50,,57.45605,-120.4888,Full,2022
-124.224666480406,52.1353055847313,NW of Puntzi Airstrip,0,0.5,NW of Puntzi Airstrip,C52319,NW of Puntzi Airstrip,2022/09/07 06:00:21,Punzi Air Strip,52.1353,-124.22465,Full,2022
-124.083965458439,48.7617554749219,East Robertson River,0,0.009,East Robertson River,V61566,East Robertson River,2022/08/19 09:10:37,EAST ROBERTSON RIVER,48.76175,-124.08395,Full,2022
-118.542948435727,51.9773062787466,South Mica Creek,0,0.01,South Mica Creek,N40904,South Mica Creek,2022/07/29 11:20:38,South Mica Creek,51.9773,-118.542933,Full,2022
-127.166501184806,55.4487382700228,39km up Suskwa FSR,0,0.01,39km up Suskwa FSR,R41337,39km up Suskwa FSR,2022/08/12 04:00:00,39Km up Suskwa FSR,55.448733,-127.166483,Full,2022
-125.355350836629,55.2816725164283,Purvis Lake,0,0.009,Purvis Lake,G51346,Purvis Lake,2022/08/11 05:11:36,,55.281667,-125.355333,Full,2022
-117.939797812447,50.261889257195,Low Pass,0,0.08,Low Pass,N51371,Low Pass,2022/08/12 04:00:43,Low Pass,50.261883,-117.939783,Full,2022
-127.442352851971,58.7841722577947,Moodie Lakes,0,35.6,Moodie Lakes,G90515,Moodie Lakes,2022/07/06 11:24:31,,58.784167,-127.442333,,2022
-121.226365837766,51.6951059407354,Foxtail Lake,0,0.009,Foxtail Lake,C42223,Foxtail Lake,2022/08/29 06:00:00,,51.6951,-121.22635,Full,2022
-118.310798006732,50.6997392390445,Lindmark Creek,0,270,Lindmark Creek,K40937,Lindmark Creek,2022/07/30 09:41:06,,50.699733,-118.310783,Modified,2022
-124.317832434706,48.5380054383439,Minute Creek,0,1.1,Minute Creek,V62847,Minute Creek,2022/11/16 01:58:10,,48.538,-124.317817,Monitor,2022
-117.553014449433,49.1827062347585,Hudu Creek,0,0.3,Hudu Creek,N52714,Hudu Creek,2022/10/14 03:20:37,,49.1827,-117.553,Full,2022
-124.96918493015,55.6480055767294,Germansen Lake,0,0.009,Germansen Lake,G61140,Germansen Lake,2022/08/08 04:50:15,Germansen Lake,55.648,-124.969167,Monitor,2022
-123.525816355442,52.0991726718081,Chilko Newton Rd,1,0.3,Chilko Newton Rd,C50050,Chilko Newton Rd,2022/04/13 07:22:34,C50050,52.099167,-123.5258,Full,2022
-128.059318166552,55.1007051416541,"Gitwangak, Back Road",0,0.5,"Gitwangak, Back Road",R40061,"Gitwangak, Back Road",2022/04/15 05:45:00,Kitwanga,55.1007,-128.0593,Full,2022
-121.741298250087,49.3868727734999,Slollicum Creek,0,0.009,Slollicum Creek,V10229,Slollicum Creek,2022/05/25 02:30:47,Slollicum FSR,49.386867,-121.741283,Full,2022
-117.287147455705,49.3991232783538,Norman Creek,0,0.01,Norman Creek,N71869,Norman Creek,2022/08/23 12:32:09,Norman Cr.,49.399117,-117.287133,Full,2022
-121.117848042771,49.002338825154,International Creek,0,0.3,International Creek,V12280,International Creek,2022/09/01 01:37:57,INTERNATIONAL CREEK,49.002333,-121.117833,Full,2022
-121.82118222419,49.2384387569268,Cemetery Hill,0,15,Cemetery Hill,V12833,Cemetery Hill,2022/11/17 08:23:01,CEMETERY HILL,49.238433,-121.821167,Modified,2022
-127.307550689755,54.1908882322753,61km Morice West FSR,0,0.009,61km Morice West FSR,R21871,61km Morice West FSR,2022/08/18 02:48:43,61 Morice fire,54.190883,-127.307533,Full,2022
-117.498147629834,49.9033062856152,Cove Creek,0,0.009,Cove Creek,N50673,Cove Creek,2022/07/22 09:49:39,,49.9033,-117.498133,Full,2022
